transaction_id,bank_account,date,amount_minor,amount,currency,counterparty,reference,description,period
TXN-HIST-2026-03-0366,BANK-OPERATING,2026-03-29,-350600,-3506.0,USD,Google Cloud,HIST-0366,OUT Google Cloud,2026-03
TXN-HIST-2026-03-0367,BANK-OPERATING,2026-03-29,-354700,-3547.0,USD,Orbit Analytics,HIST-0367,OUT Orbit Analytics,2026-03
TXN-HIST-2026-03-0368,BANK-PAYROLL,2026-03-29,-358800,-3588.0,USD,Dell Technologies,HIST-0368,OUT Dell Technologies,2026-03
TXN-HIST-2026-03-0369,BANK-OPERATING,2026-03-31,362900,3629.0,USD,Orbit Analytics,HIST-0369,IN Orbit Analytics,2026-03
TXN-HIST-2026-03-0370,BANK-OPERATING,2026-03-31,-367000,-3670.0,USD,Dell Technologies,HIST-0370,OUT Dell Technologies,2026-03
TXN-HIST-2026-03-0371,BANK-OPERATING,2026-03-31,-371100,-3711.0,USD,Lindholm & Ruiz LLP,HIST-0371,OUT Lindholm & Ruiz LLP,2026-03
TXN-HIST-2026-03-0372,BANK-PAYROLL,2026-03-31,-375200,-3752.0,USD,Shadow Vendor LLC,HIST-0372,OUT Shadow Vendor LLC,2026-03
TXN-HIST-2026-04-0373,BANK-OPERATING,2026-04-01,379300,3793.0,USD,Lindholm & Ruiz LLP,HIST-0373,IN Lindholm & Ruiz LLP,2026-04
TXN-HIST-2026-04-0374,BANK-OPERATING,2026-04-01,-383400,-3834.0,USD,Shadow Vendor LLC,HIST-0374,OUT Shadow Vendor LLC,2026-04
TXN-HIST-2026-04-0375,BANK-OPERATING,2026-04-01,-387500,-3875.0,USD,Lenovo,HIST-0375,OUT Lenovo,2026-04
TXN-HIST-2026-04-0376,BANK-PAYROLL,2026-04-01,-391600,-3916.0,USD,Twilio,HIST-0376,OUT Twilio,2026-04
TXN-HIST-2026-04-0377,BANK-OPERATING,2026-04-03,395700,3957.0,USD,Lenovo,HIST-0377,IN Lenovo,2026-04
TXN-HIST-2026-04-0378,BANK-OPERATING,2026-04-03,-399800,-3998.0,USD,Twilio,HIST-0378,OUT Twilio,2026-04
TXN-HIST-2026-04-0379,BANK-OPERATING,2026-04-03,-403900,-4039.0,USD,Snowflake,HIST-0379,OUT Snowflake,2026-04
TXN-HIST-2026-04-0380,BANK-PAYROLL,2026-04-03,-408000,-4080.0,USD,CrowdStrike,HIST-0380,OUT CrowdStrike,2026-04
TXN-HIST-2026-04-0381,BANK-OPERATING,2026-04-05,412100,4121.0,USD,Snowflake,HIST-0381,IN Snowflake,2026-04
TXN-HIST-2026-04-0382,BANK-OPERATING,2026-04-05,-416200,-4162.0,USD,CrowdStrike,HIST-0382,OUT CrowdStrike,2026-04
TXN-HIST-2026-04-0383,BANK-OPERATING,2026-04-05,-420300,-4203.0,USD,Atlassian,HIST-0383,OUT Atlassian,2026-04
TXN-HIST-2026-04-0384,BANK-PAYROLL,2026-04-05,-424400,-4244.0,USD,Northline Fab Group,HIST-0384,OUT Northline Fab Group,2026-04
TXN-HIST-2026-04-0385,BANK-OPERATING,2026-04-07,428500,4285.0,USD,Atlassian,HIST-0385,IN Atlassian,2026-04
TXN-HIST-2026-04-0386,BANK-OPERATING,2026-04-07,-432600,-4326.0,USD,Northline Fab Group,HIST-0386,OUT Northline Fab Group,2026-04
TXN-HIST-2026-04-0387,BANK-OPERATING,2026-04-07,-436700,-4367.0,USD,Harbor Power & Light,HIST-0387,OUT Harbor Power & Light,2026-04
TXN-HIST-2026-04-0388,BANK-PAYROLL,2026-04-07,-440800,-4408.0,USD,FedEx,HIST-0388,OUT FedEx,2026-04
TXN-HIST-2026-04-0389,BANK-OPERATING,2026-04-09,444900,4449.0,USD,Harbor Power & Light,HIST-0389,IN Harbor Power & Light,2026-04
TXN-HIST-2026-04-0390,BANK-OPERATING,2026-04-09,-449000,-4490.0,USD,FedEx,HIST-0390,OUT FedEx,2026-04
TXN-HIST-2026-04-0391,BANK-OPERATING,2026-04-09,-453100,-4531.0,USD,WeWork Cambridge,HIST-0391,OUT WeWork Cambridge,2026-04
TXN-HIST-2026-04-0392,BANK-PAYROLL,2026-04-09,-457200,-4572.0,USD,Pagaya Coffee Service,HIST-0392,OUT Pagaya Coffee Service,2026-04
TXN-HIST-2026-04-0393,BANK-OPERATING,2026-04-11,461300,4613.0,USD,WeWork Cambridge,HIST-0393,IN WeWork Cambridge,2026-04
TXN-HIST-2026-04-0394,BANK-OPERATING,2026-04-11,-465400,-4654.0,USD,Pagaya Coffee Service,HIST-0394,OUT Pagaya Coffee Service,2026-04
TXN-HIST-2026-04-0395,BANK-OPERATING,2026-04-11,-469500,-4695.0,USD,Kendall Square Parking,HIST-0395,OUT Kendall Square Parking,2026-04
TXN-HIST-2026-04-0396,BANK-PAYROLL,2026-04-11,-473600,-4736.0,USD,Stripe Processing,HIST-0396,OUT Stripe Processing,2026-04
TXN-HIST-2026-04-0397,BANK-OPERATING,2026-04-13,477700,4777.0,USD,Kendall Square Parking,HIST-0397,IN Kendall Square Parking,2026-04
TXN-HIST-2026-04-0398,BANK-OPERATING,2026-04-13,-481800,-4818.0,USD,Stripe Processing,HIST-0398,OUT Stripe Processing,2026-04
TXN-HIST-2026-04-0399,BANK-OPERATING,2026-04-13,-485900,-4859.0,USD,DocuSign,HIST-0399,OUT DocuSign,2026-04
TXN-HIST-2026-04-0400,BANK-PAYROLL,2026-04-13,-490000,-4900.0,USD,Boston Edison Steam,HIST-0400,OUT Boston Edison Steam,2026-04
TXN-HIST-2026-04-0401,BANK-OPERATING,2026-04-15,494100,4941.0,USD,DocuSign,HIST-0401,IN DocuSign,2026-04
TXN-HIST-2026-04-0402,BANK-OPERATING,2026-04-15,-498200,-4982.0,USD,Boston Edison Steam,HIST-0402,OUT Boston Edison Steam,2026-04
TXN-HIST-2026-04-0403,BANK-OPERATING,2026-04-15,-502300,-5023.0,USD,Gusto Payroll,HIST-0403,OUT Gusto Payroll,2026-04
TXN-HIST-2026-04-0404,BANK-PAYROLL,2026-04-15,-506400,-5064.0,USD,Linear App,HIST-0404,OUT Linear App,2026-04
TXN-HIST-2026-04-0405,BANK-OPERATING,2026-04-17,510500,5105.0,USD,Gusto Payroll,HIST-0405,IN Gusto Payroll,2026-04
TXN-HIST-2026-04-0406,BANK-OPERATING,2026-04-17,-514600,-5146.0,USD,Linear App,HIST-0406,OUT Linear App,2026-04
TXN-HIST-2026-04-0407,BANK-OPERATING,2026-04-17,-518700,-5187.0,USD,Acme Supplies LLC,HIST-0407,OUT Acme Supplies LLC,2026-04
TXN-HIST-2026-04-0408,BANK-PAYROLL,2026-04-17,-522800,-5228.0,USD,Amazon Web Services,HIST-0408,OUT Amazon Web Services,2026-04
TXN-HIST-2026-04-0409,BANK-OPERATING,2026-04-19,526900,5269.0,USD,Acme Supplies LLC,HIST-0409,IN Acme Supplies LLC,2026-04
TXN-HIST-2026-04-0410,BANK-OPERATING,2026-04-19,-531000,-5310.0,USD,Amazon Web Services,HIST-0410,OUT Amazon Web Services,2026-04
TXN-HIST-2026-04-0411,BANK-OPERATING,2026-04-19,-535100,-5351.0,USD,Office Depot,HIST-0411,OUT Office Depot,2026-04
TXN-HIST-2026-04-0412,BANK-PAYROLL,2026-04-19,-539200,-5392.0,USD,Datadog,HIST-0412,OUT Datadog,2026-04
TXN-HIST-2026-04-0413,BANK-OPERATING,2026-04-21,543300,5433.0,USD,Office Depot,HIST-0413,IN Office Depot,2026-04
TXN-HIST-2026-04-0414,BANK-OPERATING,2026-04-21,-547400,-5474.0,USD,Datadog,HIST-0414,OUT Datadog,2026-04
TXN-HIST-2026-04-0415,BANK-OPERATING,2026-04-21,-551500,-5515.0,USD,Figma,HIST-0415,OUT Figma,2026-04
TXN-HIST-2026-04-0416,BANK-PAYROLL,2026-04-21,-555600,-5556.0,USD,Hartford Insurance,HIST-0416,OUT Hartford Insurance,2026-04
TXN-HIST-2026-04-0417,BANK-OPERATING,2026-04-23,559700,5597.0,USD,Figma,HIST-0417,IN Figma,2026-04
TXN-HIST-2026-04-0418,BANK-OPERATING,2026-04-23,-563800,-5638.0,USD,Hartford Insurance,HIST-0418,OUT Hartford Insurance,2026-04
TXN-HIST-2026-04-0419,BANK-OPERATING,2026-04-23,-567900,-5679.0,USD,Cambridge Properties,HIST-0419,OUT Cambridge Properties,2026-04
TXN-HIST-2026-04-0420,BANK-PAYROLL,2026-04-23,-572000,-5720.0,USD,Harbor Electric,HIST-0420,OUT Harbor Electric,2026-04
TXN-HIST-2026-04-0421,BANK-OPERATING,2026-04-25,576100,5761.0,USD,Cambridge Properties,HIST-0421,IN Cambridge Properties,2026-04
TXN-HIST-2026-04-0422,BANK-OPERATING,2026-04-25,-580200,-5802.0,USD,Harbor Electric,HIST-0422,OUT Harbor Electric,2026-04
TXN-HIST-2026-04-0423,BANK-OPERATING,2026-04-25,-584300,-5843.0,USD,GitHub,HIST-0423,OUT GitHub,2026-04
TXN-HIST-2026-04-0424,BANK-PAYROLL,2026-04-25,-588400,-5884.0,USD,Freightline Logistics,HIST-0424,OUT Freightline Logistics,2026-04
TXN-HIST-2026-04-0425,BANK-OPERATING,2026-04-27,592500,5925.0,USD,GitHub,HIST-0425,IN GitHub,2026-04
TXN-HIST-2026-04-0426,BANK-OPERATING,2026-04-27,-596600,-5966.0,USD,Freightline Logistics,HIST-0426,OUT Freightline Logistics,2026-04
TXN-HIST-2026-04-0427,BANK-OPERATING,2026-04-27,-600700,-6007.0,USD,Misc Supplies,HIST-0427,OUT Misc Supplies,2026-04
TXN-HIST-2026-04-0428,BANK-PAYROLL,2026-04-27,-604800,-6048.0,USD,Notion Labs,HIST-0428,OUT Notion Labs,2026-04
TXN-HIST-2026-04-0429,BANK-OPERATING,2026-04-29,608900,6089.0,USD,Misc Supplies,HIST-0429,IN Misc Supplies,2026-04
TXN-HIST-2026-04-0430,BANK-OPERATING,2026-04-29,-613000,-6130.0,USD,Notion Labs,HIST-0430,OUT Notion Labs,2026-04
TXN-HIST-2026-04-0431,BANK-OPERATING,2026-04-29,-617100,-6171.0,USD,Okta,HIST-0431,OUT Okta,2026-04
TXN-HIST-2026-04-0432,BANK-PAYROLL,2026-04-29,-621200,-6212.0,USD,Zoom Video,HIST-0432,OUT Zoom Video,2026-04
TXN-HIST-2026-05-0433,BANK-OPERATING,2026-05-01,625300,6253.0,USD,Okta,HIST-0433,IN Okta,2026-05
TXN-HIST-2026-05-0434,BANK-OPERATING,2026-05-01,-629400,-6294.0,USD,Zoom Video,HIST-0434,OUT Zoom Video,2026-05
TXN-HIST-2026-05-0435,BANK-OPERATING,2026-05-01,-633500,-6335.0,USD,Cloudflare,HIST-0435,OUT Cloudflare,2026-05
TXN-HIST-2026-05-0436,BANK-PAYROLL,2026-05-01,-637600,-6376.0,USD,Helios Hardware Supply,HIST-0436,OUT Helios Hardware Supply,2026-05
TXN-HIST-2026-05-0437,BANK-OPERATING,2026-05-03,641700,6417.0,USD,Cloudflare,HIST-0437,IN Cloudflare,2026-05
TXN-HIST-2026-05-0438,BANK-OPERATING,2026-05-03,-645800,-6458.0,USD,Helios Hardware Supply,HIST-0438,OUT Helios Hardware Supply,2026-05
TXN-HIST-2026-05-0439,BANK-OPERATING,2026-05-03,-649900,-6499.0,USD,Staples Business Advantage,HIST-0439,OUT Staples Business Advantage,2026-05
TXN-HIST-2026-05-0440,BANK-PAYROLL,2026-05-03,-654000,-6540.0,USD,ADP,HIST-0440,OUT ADP,2026-05
TXN-HIST-2026-05-0441,BANK-OPERATING,2026-05-05,658100,6581.0,USD,Staples Business Advantage,HIST-0441,IN Staples Business Advantage,2026-05
TXN-HIST-2026-05-0442,BANK-OPERATING,2026-05-05,-662200,-6622.0,USD,ADP,HIST-0442,OUT ADP,2026-05
TXN-HIST-2026-05-0443,BANK-OPERATING,2026-05-05,-666300,-6663.0,USD,Comcast Business,HIST-0443,OUT Comcast Business,2026-05
TXN-HIST-2026-05-0444,BANK-PAYROLL,2026-05-05,-670400,-6704.0,USD,CleanRoom Janitorial,HIST-0444,OUT CleanRoom Janitorial,2026-05
TXN-HIST-2026-05-0445,BANK-OPERATING,2026-05-07,674500,6745.0,USD,Comcast Business,HIST-0445,IN Comcast Business,2026-05
TXN-HIST-2026-05-0446,BANK-OPERATING,2026-05-07,-678600,-6786.0,USD,CleanRoom Janitorial,HIST-0446,OUT CleanRoom Janitorial,2026-05
TXN-HIST-2026-05-0447,BANK-OPERATING,2026-05-07,-682700,-6827.0,USD,HubSpot,HIST-0447,OUT HubSpot,2026-05
TXN-HIST-2026-05-0448,BANK-PAYROLL,2026-05-07,-686800,-6868.0,USD,Adyen NV,HIST-0448,OUT Adyen NV,2026-05
TXN-HIST-2026-05-0449,BANK-OPERATING,2026-05-09,690900,6909.0,USD,HubSpot,HIST-0449,IN HubSpot,2026-05
TXN-HIST-2026-05-0450,BANK-OPERATING,2026-05-09,-695000,-6950.0,USD,Adyen NV,HIST-0450,OUT Adyen NV,2026-05
TXN-HIST-2026-05-0451,BANK-OPERATING,2026-05-09,-699100,-6991.0,USD,Palo Alto Networks,HIST-0451,OUT Palo Alto Networks,2026-05
TXN-HIST-2026-05-0452,BANK-PAYROLL,2026-05-09,-703200,-7032.0,USD,Carta,HIST-0452,OUT Carta,2026-05
TXN-HIST-2026-05-0453,BANK-OPERATING,2026-05-11,707300,7073.0,USD,Palo Alto Networks,HIST-0453,IN Palo Alto Networks,2026-05
TXN-HIST-2026-05-0454,BANK-OPERATING,2026-05-11,-91400,-914.0,USD,Carta,HIST-0454,OUT Carta,2026-05
TXN-HIST-2026-05-0455,BANK-OPERATING,2026-05-11,-95500,-955.0,USD,Vanta,HIST-0455,OUT Vanta,2026-05
TXN-HIST-2026-05-0456,BANK-PAYROLL,2026-05-11,-99600,-996.0,USD,Acme Supplies,HIST-0456,OUT Acme Supplies,2026-05
TXN-HIST-2026-05-0457,BANK-OPERATING,2026-05-13,103700,1037.0,USD,Vanta,HIST-0457,IN Vanta,2026-05
TXN-HIST-2026-05-0458,BANK-OPERATING,2026-05-13,-107800,-1078.0,USD,Acme Supplies,HIST-0458,OUT Acme Supplies,2026-05
TXN-HIST-2026-05-0459,BANK-OPERATING,2026-05-13,-111900,-1119.0,USD,Acme Supply Co.,HIST-0459,OUT Acme Supply Co.,2026-05
TXN-HIST-2026-05-0460,BANK-PAYROLL,2026-05-13,-116000,-1160.0,USD,Northline Fabrication,HIST-0460,OUT Northline Fabrication,2026-05
TXN-HIST-2026-05-0461,BANK-OPERATING,2026-05-15,120100,1201.0,USD,Acme Supply Co.,HIST-0461,IN Acme Supply Co.,2026-05
TXN-HIST-2026-05-0462,BANK-OPERATING,2026-05-15,-124200,-1242.0,USD,Northline Fabrication,HIST-0462,OUT Northline Fabrication,2026-05
TXN-HIST-2026-05-0463,BANK-OPERATING,2026-05-15,-128300,-1283.0,USD,Helios Hardware,HIST-0463,OUT Helios Hardware,2026-05
TXN-HIST-2026-05-0464,BANK-PAYROLL,2026-05-15,-132400,-1324.0,USD,Slack Technologies,HIST-0464,OUT Slack Technologies,2026-05
TXN-HIST-2026-05-0465,BANK-OPERATING,2026-05-17,136500,1365.0,USD,Helios Hardware,HIST-0465,IN Helios Hardware,2026-05
TXN-HIST-2026-05-0466,BANK-OPERATING,2026-05-17,-140600,-1406.0,USD,Slack Technologies,HIST-0466,OUT Slack Technologies,2026-05
TXN-HIST-2026-05-0467,BANK-OPERATING,2026-05-17,-144700,-1447.0,USD,Google Cloud,HIST-0467,OUT Google Cloud,2026-05
TXN-HIST-2026-05-0468,BANK-PAYROLL,2026-05-17,-148800,-1488.0,USD,Orbit Analytics,HIST-0468,OUT Orbit Analytics,2026-05
TXN-HIST-2026-05-0469,BANK-OPERATING,2026-05-19,152900,1529.0,USD,Google Cloud,HIST-0469,IN Google Cloud,2026-05
TXN-HIST-2026-05-0470,BANK-OPERATING,2026-05-19,-157000,-1570.0,USD,Orbit Analytics,HIST-0470,OUT Orbit Analytics,2026-05
TXN-HIST-2026-05-0471,BANK-OPERATING,2026-05-19,-161100,-1611.0,USD,Dell Technologies,HIST-0471,OUT Dell Technologies,2026-05
TXN-HIST-2026-05-0472,BANK-PAYROLL,2026-05-19,-165200,-1652.0,USD,Lindholm & Ruiz LLP,HIST-0472,OUT Lindholm & Ruiz LLP,2026-05
TXN-HIST-2026-05-0473,BANK-OPERATING,2026-05-21,169300,1693.0,USD,Dell Technologies,HIST-0473,IN Dell Technologies,2026-05
TXN-HIST-2026-05-0474,BANK-OPERATING,2026-05-21,-173400,-1734.0,USD,Lindholm & Ruiz LLP,HIST-0474,OUT Lindholm & Ruiz LLP,2026-05
TXN-HIST-2026-05-0475,BANK-OPERATING,2026-05-21,-177500,-1775.0,USD,Shadow Vendor LLC,HIST-0475,OUT Shadow Vendor LLC,2026-05
TXN-HIST-2026-05-0476,BANK-PAYROLL,2026-05-21,-181600,-1816.0,USD,Lenovo,HIST-0476,OUT Lenovo,2026-05
TXN-HIST-2026-05-0477,BANK-OPERATING,2026-05-23,185700,1857.0,USD,Shadow Vendor LLC,HIST-0477,IN Shadow Vendor LLC,2026-05
TXN-HIST-2026-05-0478,BANK-OPERATING,2026-05-23,-189800,-1898.0,USD,Lenovo,HIST-0478,OUT Lenovo,2026-05
TXN-HIST-2026-05-0479,BANK-OPERATING,2026-05-23,-193900,-1939.0,USD,Twilio,HIST-0479,OUT Twilio,2026-05
TXN-HIST-2026-05-0480,BANK-PAYROLL,2026-05-23,-198000,-1980.0,USD,Snowflake,HIST-0480,OUT Snowflake,2026-05
TXN-HIST-2026-05-0481,BANK-OPERATING,2026-05-25,202100,2021.0,USD,Twilio,HIST-0481,IN Twilio,2026-05
TXN-HIST-2026-05-0482,BANK-OPERATING,2026-05-25,-206200,-2062.0,USD,Snowflake,HIST-0482,OUT Snowflake,2026-05
TXN-HIST-2026-05-0483,BANK-OPERATING,2026-05-25,-210300,-2103.0,USD,CrowdStrike,HIST-0483,OUT CrowdStrike,2026-05
TXN-HIST-2026-05-0484,BANK-PAYROLL,2026-05-25,-214400,-2144.0,USD,Atlassian,HIST-0484,OUT Atlassian,2026-05
TXN-HIST-2026-05-0485,BANK-OPERATING,2026-05-27,218500,2185.0,USD,CrowdStrike,HIST-0485,IN CrowdStrike,2026-05
TXN-HIST-2026-05-0486,BANK-OPERATING,2026-05-27,-222600,-2226.0,USD,Atlassian,HIST-0486,OUT Atlassian,2026-05
TXN-HIST-2026-05-0487,BANK-OPERATING,2026-05-27,-226700,-2267.0,USD,Northline Fab Group,HIST-0487,OUT Northline Fab Group,2026-05
TXN-HIST-2026-05-0488,BANK-PAYROLL,2026-05-27,-230800,-2308.0,USD,Harbor Power & Light,HIST-0488,OUT Harbor Power & Light,2026-05
TXN-HIST-2026-05-0489,BANK-OPERATING,2026-05-29,234900,2349.0,USD,Northline Fab Group,HIST-0489,IN Northline Fab Group,2026-05
TXN-HIST-2026-05-0490,BANK-OPERATING,2026-05-29,-239000,-2390.0,USD,Harbor Power & Light,HIST-0490,OUT Harbor Power & Light,2026-05
TXN-HIST-2026-05-0491,BANK-OPERATING,2026-05-29,-243100,-2431.0,USD,FedEx,HIST-0491,OUT FedEx,2026-05
TXN-HIST-2026-05-0492,BANK-PAYROLL,2026-05-29,-247200,-2472.0,USD,WeWork Cambridge,HIST-0492,OUT WeWork Cambridge,2026-05
TXN-HIST-2026-05-0493,BANK-OPERATING,2026-05-31,251300,2513.0,USD,FedEx,HIST-0493,IN FedEx,2026-05
TXN-HIST-2026-05-0494,BANK-OPERATING,2026-05-31,-255400,-2554.0,USD,WeWork Cambridge,HIST-0494,OUT WeWork Cambridge,2026-05
TXN-HIST-2026-05-0495,BANK-OPERATING,2026-05-31,-259500,-2595.0,USD,Pagaya Coffee Service,HIST-0495,OUT Pagaya Coffee Service,2026-05
TXN-HIST-2026-05-0496,BANK-PAYROLL,2026-05-31,-263600,-2636.0,USD,Kendall Square Parking,HIST-0496,OUT Kendall Square Parking,2026-05
TXN-HIST-2026-06-0497,BANK-OPERATING,2026-06-01,267700,2677.0,USD,Pagaya Coffee Service,HIST-0497,IN Pagaya Coffee Service,2026-06
TXN-HIST-2026-06-0498,BANK-OPERATING,2026-06-01,-271800,-2718.0,USD,Kendall Square Parking,HIST-0498,OUT Kendall Square Parking,2026-06
TXN-HIST-2026-06-0499,BANK-OPERATING,2026-06-01,-275900,-2759.0,USD,Stripe Processing,HIST-0499,OUT Stripe Processing,2026-06
TXN-HIST-2026-06-0500,BANK-PAYROLL,2026-06-01,-280000,-2800.0,USD,DocuSign,HIST-0500,OUT DocuSign,2026-06
TXN-HIST-2026-06-0501,BANK-OPERATING,2026-06-03,284100,2841.0,USD,Stripe Processing,HIST-0501,IN Stripe Processing,2026-06
TXN-HIST-2026-06-0502,BANK-OPERATING,2026-06-03,-288200,-2882.0,USD,DocuSign,HIST-0502,OUT DocuSign,2026-06
TXN-HIST-2026-06-0503,BANK-OPERATING,2026-06-03,-292300,-2923.0,USD,Boston Edison Steam,HIST-0503,OUT Boston Edison Steam,2026-06
TXN-HIST-2026-06-0504,BANK-PAYROLL,2026-06-03,-296400,-2964.0,USD,Gusto Payroll,HIST-0504,OUT Gusto Payroll,2026-06
TXN-HIST-2026-06-0505,BANK-OPERATING,2026-06-05,300500,3005.0,USD,Boston Edison Steam,HIST-0505,IN Boston Edison Steam,2026-06
TXN-HIST-2026-06-0506,BANK-OPERATING,2026-06-05,-304600,-3046.0,USD,Gusto Payroll,HIST-0506,OUT Gusto Payroll,2026-06
TXN-HIST-2026-06-0507,BANK-OPERATING,2026-06-05,-308700,-3087.0,USD,Linear App,HIST-0507,OUT Linear App,2026-06
TXN-HIST-2026-06-0508,BANK-PAYROLL,2026-06-05,-312800,-3128.0,USD,Acme Supplies LLC,HIST-0508,OUT Acme Supplies LLC,2026-06
TXN-HIST-2026-06-0509,BANK-OPERATING,2026-06-07,316900,3169.0,USD,Linear App,HIST-0509,IN Linear App,2026-06
TXN-HIST-2026-06-0510,BANK-OPERATING,2026-06-07,-321000,-3210.0,USD,Acme Supplies LLC,HIST-0510,OUT Acme Supplies LLC,2026-06
TXN-HIST-2026-06-0511,BANK-OPERATING,2026-06-07,-325100,-3251.0,USD,Amazon Web Services,HIST-0511,OUT Amazon Web Services,2026-06
TXN-HIST-2026-06-0512,BANK-PAYROLL,2026-06-07,-329200,-3292.0,USD,Office Depot,HIST-0512,OUT Office Depot,2026-06
TXN-HIST-2026-06-0513,BANK-OPERATING,2026-06-09,333300,3333.0,USD,Amazon Web Services,HIST-0513,IN Amazon Web Services,2026-06
TXN-HIST-2026-06-0514,BANK-OPERATING,2026-06-09,-337400,-3374.0,USD,Office Depot,HIST-0514,OUT Office Depot,2026-06
TXN-HIST-2026-06-0515,BANK-OPERATING,2026-06-09,-341500,-3415.0,USD,Datadog,HIST-0515,OUT Datadog,2026-06
TXN-HIST-2026-06-0516,BANK-PAYROLL,2026-06-09,-345600,-3456.0,USD,Figma,HIST-0516,OUT Figma,2026-06
TXN-HIST-2026-06-0517,BANK-OPERATING,2026-06-11,349700,3497.0,USD,Datadog,HIST-0517,IN Datadog,2026-06
TXN-HIST-2026-06-0518,BANK-OPERATING,2026-06-11,-353800,-3538.0,USD,Figma,HIST-0518,OUT Figma,2026-06
TXN-HIST-2026-06-0519,BANK-OPERATING,2026-06-11,-357900,-3579.0,USD,Hartford Insurance,HIST-0519,OUT Hartford Insurance,2026-06
TXN-HIST-2026-06-0520,BANK-PAYROLL,2026-06-11,-362000,-3620.0,USD,Cambridge Properties,HIST-0520,OUT Cambridge Properties,2026-06
TXN-HIST-2026-06-0521,BANK-OPERATING,2026-06-13,366100,3661.0,USD,Hartford Insurance,HIST-0521,IN Hartford Insurance,2026-06
TXN-HIST-2026-06-0522,BANK-OPERATING,2026-06-13,-370200,-3702.0,USD,Cambridge Properties,HIST-0522,OUT Cambridge Properties,2026-06
TXN-HIST-2026-06-0523,BANK-OPERATING,2026-06-13,-374300,-3743.0,USD,Harbor Electric,HIST-0523,OUT Harbor Electric,2026-06
TXN-HIST-2026-06-0524,BANK-PAYROLL,2026-06-13,-378400,-3784.0,USD,GitHub,HIST-0524,OUT GitHub,2026-06
TXN-HIST-2026-06-0525,BANK-OPERATING,2026-06-15,382500,3825.0,USD,Harbor Electric,HIST-0525,IN Harbor Electric,2026-06
TXN-HIST-2026-06-0526,BANK-OPERATING,2026-06-15,-386600,-3866.0,USD,GitHub,HIST-0526,OUT GitHub,2026-06
TXN-HIST-2026-06-0527,BANK-OPERATING,2026-06-15,-390700,-3907.0,USD,Freightline Logistics,HIST-0527,OUT Freightline Logistics,2026-06
TXN-HIST-2026-06-0528,BANK-PAYROLL,2026-06-15,-394800,-3948.0,USD,Misc Supplies,HIST-0528,OUT Misc Supplies,2026-06
TXN-HIST-2026-06-0529,BANK-OPERATING,2026-06-17,398900,3989.0,USD,Freightline Logistics,HIST-0529,IN Freightline Logistics,2026-06
TXN-HIST-2026-06-0530,BANK-OPERATING,2026-06-17,-403000,-4030.0,USD,Misc Supplies,HIST-0530,OUT Misc Supplies,2026-06
TXN-HIST-2026-06-0531,BANK-OPERATING,2026-06-17,-407100,-4071.0,USD,Notion Labs,HIST-0531,OUT Notion Labs,2026-06
TXN-HIST-2026-06-0532,BANK-PAYROLL,2026-06-17,-411200,-4112.0,USD,Okta,HIST-0532,OUT Okta,2026-06
TXN-HIST-2026-06-0533,BANK-OPERATING,2026-06-19,415300,4153.0,USD,Notion Labs,HIST-0533,IN Notion Labs,2026-06
TXN-HIST-2026-06-0534,BANK-OPERATING,2026-06-19,-419400,-4194.0,USD,Okta,HIST-0534,OUT Okta,2026-06
TXN-HIST-2026-06-0535,BANK-OPERATING,2026-06-19,-423500,-4235.0,USD,Zoom Video,HIST-0535,OUT Zoom Video,2026-06
TXN-HIST-2026-06-0536,BANK-PAYROLL,2026-06-19,-427600,-4276.0,USD,Cloudflare,HIST-0536,OUT Cloudflare,2026-06
TXN-HIST-2026-06-0537,BANK-OPERATING,2026-06-21,431700,4317.0,USD,Zoom Video,HIST-0537,IN Zoom Video,2026-06
TXN-HIST-2026-06-0538,BANK-OPERATING,2026-06-21,-435800,-4358.0,USD,Cloudflare,HIST-0538,OUT Cloudflare,2026-06
TXN-HIST-2026-06-0539,BANK-OPERATING,2026-06-21,-439900,-4399.0,USD,Helios Hardware Supply,HIST-0539,OUT Helios Hardware Supply,2026-06
TXN-HIST-2026-06-0540,BANK-PAYROLL,2026-06-21,-444000,-4440.0,USD,Staples Business Advantage,HIST-0540,OUT Staples Business Advantage,2026-06
TXN-HIST-2026-06-0541,BANK-OPERATING,2026-06-23,448100,4481.0,USD,Helios Hardware Supply,HIST-0541,IN Helios Hardware Supply,2026-06
TXN-HIST-2026-06-0542,BANK-OPERATING,2026-06-23,-452200,-4522.0,USD,Staples Business Advantage,HIST-0542,OUT Staples Business Advantage,2026-06
TXN-HIST-2026-06-0543,BANK-OPERATING,2026-06-23,-456300,-4563.0,USD,ADP,HIST-0543,OUT ADP,2026-06
TXN-HIST-2026-06-0544,BANK-PAYROLL,2026-06-23,-460400,-4604.0,USD,Comcast Business,HIST-0544,OUT Comcast Business,2026-06
TXN-HIST-2026-06-0545,BANK-OPERATING,2026-06-25,464500,4645.0,USD,ADP,HIST-0545,IN ADP,2026-06
TXN-HIST-2026-06-0546,BANK-OPERATING,2026-06-25,-468600,-4686.0,USD,Comcast Business,HIST-0546,OUT Comcast Business,2026-06
TXN-HIST-2026-06-0547,BANK-OPERATING,2026-06-25,-472700,-4727.0,USD,CleanRoom Janitorial,HIST-0547,OUT CleanRoom Janitorial,2026-06
