invoice_id,vendor_id,vendor,vendor_invoice_number,invoice_date,due_date,amount,currency,po_id,status,paid_date,period,description,journal_id
HAP-2026-02-1194,VEND-017,GitHub,GIT-2026-02-1194,2026-02-21,2026-03-23,14.31,USD,HPO-2026-02-1194,PAID,2026-02-28,2026-02,security monitoring hosts 2026-02,JE-HAP-2026-02-1194
HAP-2026-02-1195,VEND-021,Misc Supplies,MIS-2026-02-1195,2026-02-21,2026-03-23,47.42,USD,HPO-2026-02-1195,PAID,2026-02-28,2026-02,usage overage block 2026-02,JE-HAP-2026-02-1195
HAP-2026-02-1196,VEND-025,Okta,OKT-2026-02-1196,2026-02-21,2026-03-23,9000.0,USD,HPO-2026-02-1196,PAID,2026-02-28,2026-02,premium support 2026-02,JE-HAP-2026-02-1196
HAP-2026-02-1197,VEND-029,Cloudflare,CLO-2026-02-1197,2026-02-21,2026-03-23,269.61,USD,HPO-2026-02-1197,PAID,2026-02-28,2026-02,warehouse consumables 2026-02,JE-HAP-2026-02-1197
HAP-2026-02-1198,VEND-033,Staples Business Advantage,STA-2026-02-1198,2026-02-21,2026-03-23,108.22,USD,HPO-2026-02-1198,PAID,2026-02-28,2026-02,security monitoring hosts 2026-02,JE-HAP-2026-02-1198
HAP-2026-02-1199,VEND-037,Comcast Business,COM-2026-02-1199,2026-02-21,2026-03-23,165.33,USD,HPO-2026-02-1199,PAID,2026-02-28,2026-02,usage overage block 2026-02,JE-HAP-2026-02-1199
HAP-2026-02-1200,VEND-041,HubSpot,HUB-2026-02-1200,2026-02-21,2026-03-23,3600.44,USD,HPO-2026-02-1200,PAID,2026-02-28,2026-02,premium support 2026-02,JE-HAP-2026-02-1200
HAP-2026-03-1201,VEND-033,Staples Business Advantage,STA-2026-03-1201,2026-03-02,2026-04-01,45.55,USD,HPO-2026-03-1201,PAID,2026-03-20,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1201
HAP-2026-03-1202,VEND-037,Comcast Business,COM-2026-03-1202,2026-03-02,2026-04-01,9000.66,USD,HPO-2026-03-1202,PAID,2026-03-20,2026-03,premium support 2026-03,JE-HAP-2026-03-1202
HAP-2026-03-1203,VEND-041,HubSpot,HUB-2026-03-1203,2026-03-02,2026-04-01,270.27,USD,HPO-2026-03-1203,PAID,2026-03-20,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1203
HAP-2026-03-1204,VEND-045,Palo Alto Networks,PAL-2026-03-1204,2026-03-02,2026-04-01,108.88,USD,HPO-2026-03-1204,PAID,2026-03-20,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1204
HAP-2026-03-1205,VEND-049,Vanta,VAN-2026-03-1205,2026-03-02,2026-04-01,165.99,USD,HPO-2026-03-1205,PAID,2026-03-20,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1205
HAP-2026-03-1206,VEND-001-ALIAS,Acme Supply Co.,ACM-2026-03-1206,2026-03-02,2026-04-01,3601.1,USD,HPO-2026-03-1206,PAID,2026-03-20,2026-03,premium support 2026-03,JE-HAP-2026-03-1206
HAP-2026-03-1207,VEND-005,Helios Hardware,HEL-2026-03-1207,2026-03-02,2026-04-01,155.21,USD,HPO-2026-03-1207,PAID,2026-03-20,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1207
HAP-2026-03-1208,VEND-009,Google Cloud,GOO-2026-03-1208,2026-03-02,2026-04-01,73.32,USD,HPO-2026-03-1208,PAID,2026-03-20,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1208
HAP-2026-03-1209,VEND-014,Dell Technologies,DEL-2026-03-1209,2026-03-02,2026-04-01,121.43,USD,HPO-2026-03-1209,PAID,2026-03-20,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1209
HAP-2026-03-1210,VEND-018,Shadow Vendor LLC,SHA-2026-03-1210,2026-03-02,2026-04-01,18001.54,USD,HPO-2026-03-1210,PAID,2026-03-20,2026-03,premium support 2026-03,JE-HAP-2026-03-1210
HAP-2026-03-1211,VEND-022,Twilio,TWI-2026-03-1211,2026-03-02,2026-04-01,40.15,USD,HPO-2026-03-1211,PAID,2026-03-20,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1211
HAP-2026-03-1212,VEND-026,CrowdStrike,CRO-2026-03-1212,2026-03-02,2026-04-01,37.76,USD,HPO-2026-03-1212,PAID,2026-03-20,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1212
HAP-2026-03-1213,VEND-018,Shadow Vendor LLC,SHA-2026-03-1213,2026-03-03,2026-04-02,155.87,USD,HPO-2026-03-1213,PAID,2026-03-21,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1213
HAP-2026-03-1214,VEND-022,Twilio,TWI-2026-03-1214,2026-03-03,2026-04-02,73.98,USD,HPO-2026-03-1214,PAID,2026-03-21,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1214
HAP-2026-03-1215,VEND-026,CrowdStrike,CRO-2026-03-1215,2026-03-03,2026-04-02,122.09,USD,HPO-2026-03-1215,PAID,2026-03-21,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1215
HAP-2026-03-1216,VEND-030,Northline Fab Group,NOR-2026-03-1216,2026-03-03,2026-04-02,18002.2,USD,HPO-2026-03-1216,PAID,2026-03-21,2026-03,premium support 2026-03,JE-HAP-2026-03-1216
HAP-2026-03-1217,VEND-034,FedEx,FED-2026-03-1217,2026-03-03,2026-04-02,40.81,USD,HPO-2026-03-1217,PAID,2026-03-21,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1217
HAP-2026-03-1218,VEND-038,Pagaya Coffee Service,PAG-2026-03-1218,2026-03-03,2026-04-02,38.42,USD,HPO-2026-03-1218,PAID,2026-03-21,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1218
HAP-2026-03-1219,VEND-042,Stripe Processing,STR-2026-03-1219,2026-03-03,2026-04-02,75.0,USD,HPO-2026-03-1219,PAID,2026-03-21,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1219
HAP-2026-03-1220,VEND-046,Boston Edison Steam,BOS-2026-03-1220,2026-03-03,2026-04-02,12600.11,USD,HPO-2026-03-1220,PAID,2026-03-21,2026-03,premium support 2026-03,JE-HAP-2026-03-1220
HAP-2026-03-1221,VEND-050,Linear App,LIN-2026-03-1221,2026-03-03,2026-04-02,346.72,USD,HPO-2026-03-1221,PAID,2026-03-21,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1221
HAP-2026-03-1222,VEND-002,Amazon Web Services,AMA-2026-03-1222,2026-03-03,2026-04-02,132.33,USD,HPO-2026-03-1222,PAID,2026-03-21,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1222
HAP-2026-03-1223,VEND-006,Datadog,DAT-2026-03-1223,2026-03-03,2026-04-02,30.44,USD,HPO-2026-03-1223,PAID,2026-03-21,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1223
HAP-2026-03-1224,VEND-011,Hartford Insurance,HAR-2026-03-1224,2026-03-03,2026-04-02,7200.55,USD,HPO-2026-03-1224,PAID,2026-03-21,2026-03,premium support 2026-03,JE-HAP-2026-03-1224
HAP-2026-03-1225,VEND-002,Amazon Web Services,AMA-2026-03-1225,2026-03-04,2026-04-03,75.66,USD,HPO-2026-03-1225,PAID,2026-03-22,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1225
HAP-2026-03-1226,VEND-006,Datadog,DAT-2026-03-1226,2026-03-04,2026-04-03,12600.77,USD,HPO-2026-03-1226,PAID,2026-03-22,2026-03,premium support 2026-03,JE-HAP-2026-03-1226
HAP-2026-03-1227,VEND-011,Hartford Insurance,HAR-2026-03-1227,2026-03-04,2026-04-03,347.38,USD,HPO-2026-03-1227,PAID,2026-03-22,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1227
HAP-2026-03-1228,VEND-015,Harbor Electric,HAR-2026-03-1228,2026-03-04,2026-04-03,132.99,USD,HPO-2026-03-1228,PAID,2026-03-22,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1228
HAP-2026-03-1229,VEND-019,Freightline Logistics,FRE-2026-03-1229,2026-03-04,2026-04-03,31.1,USD,HPO-2026-03-1229,PAID,2026-03-22,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1229
HAP-2026-03-1230,VEND-023,Notion Labs,NOT-2026-03-1230,2026-03-04,2026-04-03,7201.21,USD,HPO-2026-03-1230,PAID,2026-03-22,2026-03,premium support 2026-03,JE-HAP-2026-03-1230
HAP-2026-03-1231,VEND-027,Zoom Video,ZOO-2026-03-1231,2026-03-04,2026-04-03,232.32,USD,HPO-2026-03-1231,PAID,2026-03-22,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1231
HAP-2026-03-1232,VEND-031,Helios Hardware Supply,HEL-2026-03-1232,2026-03-04,2026-04-03,97.43,USD,HPO-2026-03-1232,PAID,2026-03-22,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1232
HAP-2026-03-1233,VEND-035,ADP,ADP-2026-03-1233,2026-03-04,2026-04-03,151.54,USD,HPO-2026-03-1233,PAID,2026-03-22,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1233
HAP-2026-03-1234,VEND-039,CleanRoom Janitorial,CLE-2026-03-1234,2026-03-04,2026-04-03,1801.65,USD,HPO-2026-03-1234,PAID,2026-03-22,2026-03,premium support 2026-03,JE-HAP-2026-03-1234
HAP-2026-03-1235,VEND-043,Adyen NV,ADY-2026-03-1235,2026-03-04,2026-04-03,117.26,USD,HPO-2026-03-1235,PAID,2026-03-22,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1235
HAP-2026-03-1236,VEND-047,Carta,CAR-2026-03-1236,2026-03-04,2026-04-03,61.87,USD,HPO-2026-03-1236,PAID,2026-03-22,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1236
HAP-2026-03-1237,VEND-039,CleanRoom Janitorial,CLE-2026-03-1237,2026-03-05,2026-04-04,232.98,USD,HPO-2026-03-1237,PAID,2026-03-23,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1237
HAP-2026-03-1238,VEND-043,Adyen NV,ADY-2026-03-1238,2026-03-05,2026-04-04,98.09,USD,HPO-2026-03-1238,PAID,2026-03-23,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1238
HAP-2026-03-1239,VEND-047,Carta,CAR-2026-03-1239,2026-03-05,2026-04-04,152.2,USD,HPO-2026-03-1239,PAID,2026-03-23,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1239
HAP-2026-03-1240,VEND-001,Acme Supplies,ACM-2026-03-1240,2026-03-05,2026-04-04,1802.31,USD,HPO-2026-03-1240,PAID,2026-03-23,2026-03,premium support 2026-03,JE-HAP-2026-03-1240
HAP-2026-03-1241,VEND-003,Northline Fabrication,NOR-2026-03-1241,2026-03-05,2026-04-04,117.92,USD,HPO-2026-03-1241,PAID,2026-03-23,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1241
HAP-2026-03-1242,VEND-007,Slack Technologies,SLA-2026-03-1242,2026-03-05,2026-04-04,60.0,USD,HPO-2026-03-1242,PAID,2026-03-23,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1242
HAP-2026-03-1243,VEND-012,Orbit Analytics,ORB-2026-03-1243,2026-03-05,2026-04-04,105.11,USD,HPO-2026-03-1243,PAID,2026-03-23,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1243
HAP-2026-03-1244,VEND-016,Lindholm & Ruiz LLP,LIN-2026-03-1244,2026-03-05,2026-04-04,16200.22,USD,HPO-2026-03-1244,PAID,2026-03-23,2026-03,premium support 2026-03,JE-HAP-2026-03-1244
HAP-2026-03-1245,VEND-020,Lenovo,LEN-2026-03-1245,2026-03-05,2026-04-04,423.83,USD,HPO-2026-03-1245,PAID,2026-03-23,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1245
HAP-2026-03-1246,VEND-024,Snowflake,SNO-2026-03-1246,2026-03-05,2026-04-04,24.44,USD,HPO-2026-03-1246,PAID,2026-03-23,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1246
HAP-2026-03-1247,VEND-028,Atlassian,ATL-2026-03-1247,2026-03-05,2026-04-04,60.55,USD,HPO-2026-03-1247,PAID,2026-03-23,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1247
HAP-2026-03-1248,VEND-032,Harbor Power & Light,HAR-2026-03-1248,2026-03-05,2026-04-04,10800.66,USD,HPO-2026-03-1248,PAID,2026-03-23,2026-03,premium support 2026-03,JE-HAP-2026-03-1248
HAP-2026-03-1249,VEND-024,Snowflake,SNO-2026-03-1249,2026-03-06,2026-04-05,105.77,USD,HPO-2026-03-1249,PAID,2026-03-24,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1249
HAP-2026-03-1250,VEND-028,Atlassian,ATL-2026-03-1250,2026-03-06,2026-04-05,16200.88,USD,HPO-2026-03-1250,PAID,2026-03-24,2026-03,premium support 2026-03,JE-HAP-2026-03-1250
HAP-2026-03-1251,VEND-032,Harbor Power & Light,HAR-2026-03-1251,2026-03-06,2026-04-05,424.49,USD,HPO-2026-03-1251,PAID,2026-03-24,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1251
HAP-2026-03-1252,VEND-036,WeWork Cambridge,WEW-2026-03-1252,2026-03-06,2026-04-05,25.1,USD,HPO-2026-03-1252,PAID,2026-03-24,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1252
HAP-2026-03-1253,VEND-040,Kendall Square Parking,KEN-2026-03-1253,2026-03-06,2026-04-05,61.21,USD,HPO-2026-03-1253,PAID,2026-03-24,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1253
HAP-2026-03-1254,VEND-044,DocuSign,DOC-2026-03-1254,2026-03-06,2026-04-05,10801.32,USD,HPO-2026-03-1254,PAID,2026-03-24,2026-03,premium support 2026-03,JE-HAP-2026-03-1254
HAP-2026-03-1255,VEND-048,Gusto Payroll,GUS-2026-03-1255,2026-03-06,2026-04-05,309.43,USD,HPO-2026-03-1255,PAID,2026-03-24,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1255
HAP-2026-03-1256,VEND-001-DUP,Acme Supplies LLC,ACM-2026-03-1256,2026-03-06,2026-04-05,121.54,USD,HPO-2026-03-1256,PAID,2026-03-24,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1256
HAP-2026-03-1257,VEND-004,Office Depot,OFF-2026-03-1257,2026-03-06,2026-04-05,16.65,USD,HPO-2026-03-1257,PAID,2026-03-24,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1257
HAP-2026-03-1258,VEND-008,Figma,FIG-2026-03-1258,2026-03-06,2026-04-05,5401.76,USD,HPO-2026-03-1258,PAID,2026-03-24,2026-03,premium support 2026-03,JE-HAP-2026-03-1258
HAP-2026-03-1259,VEND-013,Cambridge Properties,CAM-2026-03-1259,2026-03-06,2026-04-05,194.37,USD,HPO-2026-03-1259,PAID,2026-03-24,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1259
HAP-2026-03-1260,VEND-017,GitHub,GIT-2026-03-1260,2026-03-06,2026-04-05,85.98,USD,HPO-2026-03-1260,PAID,2026-03-24,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1260
HAP-2026-03-1261,VEND-008,Figma,FIG-2026-03-1261,2026-03-07,2026-04-06,310.09,USD,HPO-2026-03-1261,PAID,2026-03-25,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1261
HAP-2026-03-1262,VEND-013,Cambridge Properties,CAM-2026-03-1262,2026-03-07,2026-04-06,122.2,USD,HPO-2026-03-1262,PAID,2026-03-25,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1262
HAP-2026-03-1263,VEND-017,GitHub,GIT-2026-03-1263,2026-03-07,2026-04-06,17.31,USD,HPO-2026-03-1263,PAID,2026-03-25,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1263
HAP-2026-03-1264,VEND-021,Misc Supplies,MIS-2026-03-1264,2026-03-07,2026-04-06,5402.42,USD,HPO-2026-03-1264,PAID,2026-03-25,2026-03,premium support 2026-03,JE-HAP-2026-03-1264
HAP-2026-03-1265,VEND-025,Okta,OKT-2026-03-1265,2026-03-07,2026-04-06,192.5,USD,HPO-2026-03-1265,PAID,2026-03-25,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1265
HAP-2026-03-1266,VEND-029,Cloudflare,CLO-2026-03-1266,2026-03-07,2026-04-06,84.11,USD,HPO-2026-03-1266,PAID,2026-03-25,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1266
HAP-2026-03-1267,VEND-033,Staples Business Advantage,STA-2026-03-1267,2026-03-07,2026-04-06,135.22,USD,HPO-2026-03-1267,PAID,2026-03-25,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1267
HAP-2026-03-1268,VEND-037,Comcast Business,COM-2026-03-1268,2026-03-07,2026-04-06,19800.33,USD,HPO-2026-03-1268,PAID,2026-03-25,2026-03,premium support 2026-03,JE-HAP-2026-03-1268
HAP-2026-03-1269,VEND-041,HubSpot,HUB-2026-03-1269,2026-03-07,2026-04-06,77.44,USD,HPO-2026-03-1269,PAID,2026-03-25,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1269
HAP-2026-03-1270,VEND-045,Palo Alto Networks,PAL-2026-03-1270,2026-03-07,2026-04-06,48.55,USD,HPO-2026-03-1270,PAID,2026-03-25,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1270
HAP-2026-03-1271,VEND-049,Vanta,VAN-2026-03-1271,2026-03-07,2026-04-06,90.66,USD,HPO-2026-03-1271,PAID,2026-03-25,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1271
HAP-2026-03-1272,VEND-001-ALIAS,Acme Supply Co.,ACM-2026-03-1272,2026-03-07,2026-04-06,14400.77,USD,HPO-2026-03-1272,PAID,2026-03-25,2026-03,premium support 2026-03,JE-HAP-2026-03-1272
HAP-2026-03-1273,VEND-045,Palo Alto Networks,PAL-2026-03-1273,2026-03-08,2026-04-07,135.88,USD,HPO-2026-03-1273,PAID,2026-03-26,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1273
HAP-2026-03-1274,VEND-049,Vanta,VAN-2026-03-1274,2026-03-08,2026-04-07,19800.99,USD,HPO-2026-03-1274,PAID,2026-03-26,2026-03,premium support 2026-03,JE-HAP-2026-03-1274
HAP-2026-03-1275,VEND-001-ALIAS,Acme Supply Co.,ACM-2026-03-1275,2026-03-08,2026-04-07,78.1,USD,HPO-2026-03-1275,PAID,2026-03-26,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1275
HAP-2026-03-1276,VEND-005,Helios Hardware,HEL-2026-03-1276,2026-03-08,2026-04-07,49.21,USD,HPO-2026-03-1276,PAID,2026-03-26,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1276
HAP-2026-03-1277,VEND-009,Google Cloud,GOO-2026-03-1277,2026-03-08,2026-04-07,91.32,USD,HPO-2026-03-1277,PAID,2026-03-26,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1277
HAP-2026-03-1278,VEND-014,Dell Technologies,DEL-2026-03-1278,2026-03-08,2026-04-07,14401.43,USD,HPO-2026-03-1278,PAID,2026-03-26,2026-03,premium support 2026-03,JE-HAP-2026-03-1278
HAP-2026-03-1279,VEND-018,Shadow Vendor LLC,SHA-2026-03-1279,2026-03-08,2026-04-07,386.54,USD,HPO-2026-03-1279,PAID,2026-03-26,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1279
HAP-2026-03-1280,VEND-022,Twilio,TWI-2026-03-1280,2026-03-08,2026-04-07,13.65,USD,HPO-2026-03-1280,PAID,2026-03-26,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1280
HAP-2026-03-1281,VEND-026,CrowdStrike,CRO-2026-03-1281,2026-03-08,2026-04-07,46.76,USD,HPO-2026-03-1281,PAID,2026-03-26,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1281
HAP-2026-03-1282,VEND-030,Northline Fab Group,NOR-2026-03-1282,2026-03-08,2026-04-07,9001.87,USD,HPO-2026-03-1282,PAID,2026-03-26,2026-03,premium support 2026-03,JE-HAP-2026-03-1282
HAP-2026-03-1283,VEND-034,FedEx,FED-2026-03-1283,2026-03-08,2026-04-07,271.48,USD,HPO-2026-03-1283,PAID,2026-03-26,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1283
HAP-2026-03-1284,VEND-038,Pagaya Coffee Service,PAG-2026-03-1284,2026-03-08,2026-04-07,110.09,USD,HPO-2026-03-1284,PAID,2026-03-26,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1284
HAP-2026-03-1285,VEND-030,Northline Fab Group,NOR-2026-03-1285,2026-03-09,2026-04-08,387.2,USD,HPO-2026-03-1285,PAID,2026-03-27,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1285
HAP-2026-03-1286,VEND-034,FedEx,FED-2026-03-1286,2026-03-09,2026-04-08,14.31,USD,HPO-2026-03-1286,PAID,2026-03-27,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1286
HAP-2026-03-1287,VEND-038,Pagaya Coffee Service,PAG-2026-03-1287,2026-03-09,2026-04-08,47.42,USD,HPO-2026-03-1287,PAID,2026-03-27,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1287
HAP-2026-03-1288,VEND-042,Stripe Processing,STR-2026-03-1288,2026-03-09,2026-04-08,9000.0,USD,HPO-2026-03-1288,PAID,2026-03-27,2026-03,premium support 2026-03,JE-HAP-2026-03-1288
HAP-2026-03-1289,VEND-046,Boston Edison Steam,BOS-2026-03-1289,2026-03-09,2026-04-08,269.61,USD,HPO-2026-03-1289,PAID,2026-03-27,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1289
HAP-2026-03-1290,VEND-050,Linear App,LIN-2026-03-1290,2026-03-09,2026-04-08,108.22,USD,HPO-2026-03-1290,PAID,2026-03-27,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1290
HAP-2026-03-1291,VEND-002,Amazon Web Services,AMA-2026-03-1291,2026-03-09,2026-04-08,165.33,USD,HPO-2026-03-1291,PAID,2026-03-27,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1291
HAP-2026-03-1292,VEND-006,Datadog,DAT-2026-03-1292,2026-03-09,2026-04-08,3600.44,USD,HPO-2026-03-1292,PAID,2026-03-27,2026-03,premium support 2026-03,JE-HAP-2026-03-1292
HAP-2026-03-1293,VEND-011,Hartford Insurance,HAR-2026-03-1293,2026-03-09,2026-04-08,154.55,USD,HPO-2026-03-1293,PAID,2026-03-27,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1293
HAP-2026-03-1294,VEND-015,Harbor Electric,HAR-2026-03-1294,2026-03-09,2026-04-08,72.66,USD,HPO-2026-03-1294,PAID,2026-03-27,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1294
HAP-2026-03-1295,VEND-019,Freightline Logistics,FRE-2026-03-1295,2026-03-09,2026-04-08,120.77,USD,HPO-2026-03-1295,PAID,2026-03-27,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1295
HAP-2026-03-1296,VEND-023,Notion Labs,NOT-2026-03-1296,2026-03-09,2026-04-08,18000.88,USD,HPO-2026-03-1296,PAID,2026-03-27,2026-03,premium support 2026-03,JE-HAP-2026-03-1296
HAP-2026-03-1297,VEND-015,Harbor Electric,HAR-2026-03-1297,2026-03-10,2026-04-09,165.99,USD,HPO-2026-03-1297,PAID,2026-03-28,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1297
HAP-2026-03-1298,VEND-019,Freightline Logistics,FRE-2026-03-1298,2026-03-10,2026-04-09,3601.1,USD,HPO-2026-03-1298,PAID,2026-03-28,2026-03,premium support 2026-03,JE-HAP-2026-03-1298
HAP-2026-03-1299,VEND-023,Notion Labs,NOT-2026-03-1299,2026-03-10,2026-04-09,155.21,USD,HPO-2026-03-1299,PAID,2026-03-28,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1299
HAP-2026-03-1300,VEND-027,Zoom Video,ZOO-2026-03-1300,2026-03-10,2026-04-09,73.32,USD,HPO-2026-03-1300,PAID,2026-03-28,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1300
HAP-2026-03-1301,VEND-031,Helios Hardware Supply,HEL-2026-03-1301,2026-03-10,2026-04-09,121.43,USD,HPO-2026-03-1301,PAID,2026-03-28,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1301
HAP-2026-03-1302,VEND-035,ADP,ADP-2026-03-1302,2026-03-10,2026-04-09,18001.54,USD,HPO-2026-03-1302,PAID,2026-03-28,2026-03,premium support 2026-03,JE-HAP-2026-03-1302
HAP-2026-03-1303,VEND-039,CleanRoom Janitorial,CLE-2026-03-1303,2026-03-10,2026-04-09,40.15,USD,HPO-2026-03-1303,PAID,2026-03-28,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1303
HAP-2026-03-1304,VEND-043,Adyen NV,ADY-2026-03-1304,2026-03-10,2026-04-09,37.76,USD,HPO-2026-03-1304,PAID,2026-03-28,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1304
HAP-2026-03-1305,VEND-047,Carta,CAR-2026-03-1305,2026-03-10,2026-04-09,76.87,USD,HPO-2026-03-1305,PAID,2026-03-28,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1305
HAP-2026-03-1306,VEND-001,Acme Supplies,ACM-2026-03-1306,2026-03-10,2026-04-09,12601.98,USD,HPO-2026-03-1306,PAID,2026-03-28,2026-03,premium support 2026-03,JE-HAP-2026-03-1306
HAP-2026-03-1307,VEND-003,Northline Fabrication,NOR-2026-03-1307,2026-03-10,2026-04-09,348.59,USD,HPO-2026-03-1307,PAID,2026-03-28,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1307
HAP-2026-03-1308,VEND-007,Slack Technologies,SLA-2026-03-1308,2026-03-10,2026-04-09,134.2,USD,HPO-2026-03-1308,PAID,2026-03-28,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1308
HAP-2026-03-1309,VEND-001,Acme Supplies,ACM-2026-03-1309,2026-03-11,2026-04-10,40.81,USD,HPO-2026-03-1309,PAID,2026-03-29,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1309
HAP-2026-03-1310,VEND-003,Northline Fabrication,NOR-2026-03-1310,2026-03-11,2026-04-10,38.42,USD,HPO-2026-03-1310,PAID,2026-03-29,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1310
HAP-2026-03-1311,VEND-007,Slack Technologies,SLA-2026-03-1311,2026-03-11,2026-04-10,75.0,USD,HPO-2026-03-1311,PAID,2026-03-29,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1311
HAP-2026-03-1312,VEND-012,Orbit Analytics,ORB-2026-03-1312,2026-03-11,2026-04-10,12600.11,USD,HPO-2026-03-1312,PAID,2026-03-29,2026-03,premium support 2026-03,JE-HAP-2026-03-1312
HAP-2026-03-1313,VEND-016,Lindholm & Ruiz LLP,LIN-2026-03-1313,2026-03-11,2026-04-10,346.72,USD,HPO-2026-03-1313,PAID,2026-03-29,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-1313
HAP-2026-03-1314,VEND-020,Lenovo,LEN-2026-03-1314,2026-03-11,2026-04-10,132.33,USD,HPO-2026-03-1314,PAID,2026-03-29,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-1314
HAP-2026-03-1315,VEND-024,Snowflake,SNO-2026-03-1315,2026-03-11,2026-04-10,30.44,USD,HPO-2026-03-1315,PAID,2026-03-29,2026-03,usage overage block 2026-03,JE-HAP-2026-03-1315
