transaction_id,bank_account,date,amount_minor,amount,currency,counterparty,reference,description,period
TXN-HIST-2026-03-1232,BANK-OPERATING,2026-03-25,-181200,-1812.0,USD,Keel Network,HIST-1232,OUT Keel Network,2026-03
TXN-HIST-2026-03-1233,BANK-OPERATING,2026-03-26,185300,1853.0,USD,Teak Supply,HIST-1233,IN Teak Supply,2026-03
TXN-HIST-2026-03-1234,BANK-OPERATING,2026-03-26,-189400,-1894.0,USD,Beacon Partners,HIST-1234,OUT Beacon Partners,2026-03
TXN-HIST-2026-03-1235,BANK-OPERATING,2026-03-26,-193500,-1935.0,USD,Harbor Components,HIST-1235,OUT Harbor Components,2026-03
TXN-HIST-2026-03-1236,BANK-PAYROLL,2026-03-26,-197600,-1976.0,USD,Nimbus Studio,HIST-1236,OUT Nimbus Studio,2026-03
TXN-HIST-2026-03-1237,BANK-OPERATING,2026-03-26,-201700,-2017.0,USD,Timber Systems,HIST-1237,OUT Timber Systems,2026-03
TXN-HIST-2026-03-1238,BANK-OPERATING,2026-03-26,-205800,-2058.0,USD,Alder Supply,HIST-1238,OUT Alder Supply,2026-03
TXN-HIST-2026-03-1239,BANK-OPERATING,2026-03-26,-209900,-2099.0,USD,Ginkgo Partners,HIST-1239,OUT Ginkgo Partners,2026-03
TXN-HIST-2026-03-1240,BANK-OPERATING,2026-03-27,214000,2140.0,USD,Quarry Group,HIST-1240,IN Quarry Group,2026-03
TXN-HIST-2026-03-1241,BANK-OPERATING,2026-03-27,-218100,-2181.0,USD,Wharf Services,HIST-1241,OUT Wharf Services,2026-03
TXN-HIST-2026-03-1242,BANK-OPERATING,2026-03-27,-222200,-2222.0,USD,Driftwood Labs,HIST-1242,OUT Driftwood Labs,2026-03
TXN-HIST-2026-03-1243,BANK-PAYROLL,2026-03-27,-226300,-2263.0,USD,Juniper Works,HIST-1243,OUT Juniper Works,2026-03
TXN-HIST-2026-03-1244,BANK-OPERATING,2026-03-27,-230400,-2304.0,USD,Quince Network,HIST-1244,OUT Quince Network,2026-03
TXN-HIST-2026-03-1245,BANK-OPERATING,2026-03-27,-234500,-2345.0,USD,Walnut Group,HIST-1245,OUT Walnut Group,2026-03
TXN-HIST-2026-03-1246,BANK-OPERATING,2026-03-27,-238600,-2386.0,USD,Echo Services,HIST-1246,OUT Echo Services,2026-03
TXN-HIST-2026-03-1247,BANK-OPERATING,2026-03-28,242700,2427.0,USD,Northwood Components,HIST-1247,IN Northwood Components,2026-03
TXN-HIST-2026-03-1248,BANK-OPERATING,2026-03-28,-246800,-2468.0,USD,Teak Studio,HIST-1248,OUT Teak Studio,2026-03
TXN-HIST-2026-03-1249,BANK-OPERATING,2026-03-28,-250900,-2509.0,USD,Beacon Systems,HIST-1249,OUT Beacon Systems,2026-03
TXN-HIST-2026-03-1250,BANK-PAYROLL,2026-03-28,-255000,-2550.0,USD,Harbor Supply,HIST-1250,OUT Harbor Supply,2026-03
TXN-HIST-2026-03-1251,BANK-OPERATING,2026-03-28,-259100,-2591.0,USD,Nimbus Partners,HIST-1251,OUT Nimbus Partners,2026-03
TXN-HIST-2026-03-1252,BANK-OPERATING,2026-03-28,-263200,-2632.0,USD,Timber Components,HIST-1252,OUT Timber Components,2026-03
TXN-HIST-2026-03-1253,BANK-OPERATING,2026-03-28,-267300,-2673.0,USD,Alder Studio,HIST-1253,OUT Alder Studio,2026-03
TXN-HIST-2026-03-1254,BANK-OPERATING,2026-03-29,271400,2714.0,USD,Keel Labs,HIST-1254,IN Keel Labs,2026-03
TXN-HIST-2026-03-1255,BANK-OPERATING,2026-03-29,-275500,-2755.0,USD,Quarry Works,HIST-1255,OUT Quarry Works,2026-03
TXN-HIST-2026-03-1256,BANK-OPERATING,2026-03-29,-279600,-2796.0,USD,Wharf Network,HIST-1256,OUT Wharf Network,2026-03
TXN-HIST-2026-03-1257,BANK-PAYROLL,2026-03-29,-283700,-2837.0,USD,Driftwood Group,HIST-1257,OUT Driftwood Group,2026-03
TXN-HIST-2026-03-1258,BANK-OPERATING,2026-03-29,-287800,-2878.0,USD,Juniper Services,HIST-1258,OUT Juniper Services,2026-03
TXN-HIST-2026-03-1259,BANK-OPERATING,2026-03-29,-291900,-2919.0,USD,Quince Labs,HIST-1259,OUT Quince Labs,2026-03
TXN-HIST-2026-03-1260,BANK-OPERATING,2026-03-29,-296000,-2960.0,USD,Walnut Works,HIST-1260,OUT Walnut Works,2026-03
TXN-HIST-2026-03-1261,BANK-OPERATING,2026-03-30,300100,3001.0,USD,Ginkgo Systems,HIST-1261,IN Ginkgo Systems,2026-03
TXN-HIST-2026-03-1262,BANK-OPERATING,2026-03-30,-304200,-3042.0,USD,Northwood Supply,HIST-1262,OUT Northwood Supply,2026-03
TXN-HIST-2026-03-1263,BANK-OPERATING,2026-03-30,-308300,-3083.0,USD,Teak Partners,HIST-1263,OUT Teak Partners,2026-03
TXN-HIST-2026-03-1264,BANK-PAYROLL,2026-03-30,-312400,-3124.0,USD,Beacon Components,HIST-1264,OUT Beacon Components,2026-03
TXN-HIST-2026-03-1265,BANK-OPERATING,2026-03-30,-316500,-3165.0,USD,Harbor Studio,HIST-1265,OUT Harbor Studio,2026-03
TXN-HIST-2026-03-1266,BANK-OPERATING,2026-03-30,-320600,-3206.0,USD,Nimbus Systems,HIST-1266,OUT Nimbus Systems,2026-03
TXN-HIST-2026-03-1267,BANK-OPERATING,2026-03-30,-324700,-3247.0,USD,Timber Supply,HIST-1267,OUT Timber Supply,2026-03
TXN-HIST-2026-03-1268,BANK-OPERATING,2026-03-31,328800,3288.0,USD,Echo Network,HIST-1268,IN Echo Network,2026-03
TXN-HIST-2026-03-1269,BANK-OPERATING,2026-03-31,-332900,-3329.0,USD,Keel Group,HIST-1269,OUT Keel Group,2026-03
TXN-HIST-2026-03-1270,BANK-OPERATING,2026-03-31,-337000,-3370.0,USD,Quarry Services,HIST-1270,OUT Quarry Services,2026-03
TXN-HIST-2026-03-1271,BANK-PAYROLL,2026-03-31,-341100,-3411.0,USD,Wharf Labs,HIST-1271,OUT Wharf Labs,2026-03
TXN-HIST-2026-03-1272,BANK-OPERATING,2026-03-31,-345200,-3452.0,USD,Driftwood Works,HIST-1272,OUT Driftwood Works,2026-03
TXN-HIST-2026-03-1273,BANK-OPERATING,2026-03-31,-349300,-3493.0,USD,Juniper Network,HIST-1273,OUT Juniper Network,2026-03
TXN-HIST-2026-03-1274,BANK-OPERATING,2026-03-31,-353400,-3534.0,USD,Quince Group,HIST-1274,OUT Quince Group,2026-03
TXN-HIST-2026-04-1275,BANK-OPERATING,2026-04-01,357500,3575.0,USD,Alder Partners,HIST-1275,IN Alder Partners,2026-04
TXN-HIST-2026-04-1276,BANK-OPERATING,2026-04-01,-361600,-3616.0,USD,Ginkgo Components,HIST-1276,OUT Ginkgo Components,2026-04
TXN-HIST-2026-04-1277,BANK-OPERATING,2026-04-01,-365700,-3657.0,USD,Northwood Studio,HIST-1277,OUT Northwood Studio,2026-04
TXN-HIST-2026-04-1278,BANK-PAYROLL,2026-04-01,-369800,-3698.0,USD,Teak Systems,HIST-1278,OUT Teak Systems,2026-04
TXN-HIST-2026-04-1279,BANK-OPERATING,2026-04-01,-373900,-3739.0,USD,Beacon Supply,HIST-1279,OUT Beacon Supply,2026-04
TXN-HIST-2026-04-1280,BANK-OPERATING,2026-04-01,-378000,-3780.0,USD,Harbor Partners,HIST-1280,OUT Harbor Partners,2026-04
TXN-HIST-2026-04-1281,BANK-OPERATING,2026-04-01,-382100,-3821.0,USD,Nimbus Components,HIST-1281,OUT Nimbus Components,2026-04
TXN-HIST-2026-04-1282,BANK-OPERATING,2026-04-02,386200,3862.0,USD,Walnut Services,HIST-1282,IN Walnut Services,2026-04
TXN-HIST-2026-04-1283,BANK-OPERATING,2026-04-02,-390300,-3903.0,USD,Echo Labs,HIST-1283,OUT Echo Labs,2026-04
TXN-HIST-2026-04-1284,BANK-OPERATING,2026-04-02,-394400,-3944.0,USD,Keel Works,HIST-1284,OUT Keel Works,2026-04
TXN-HIST-2026-04-1285,BANK-PAYROLL,2026-04-02,-398500,-3985.0,USD,Quarry Network,HIST-1285,OUT Quarry Network,2026-04
TXN-HIST-2026-04-1286,BANK-OPERATING,2026-04-02,-402600,-4026.0,USD,Wharf Group,HIST-1286,OUT Wharf Group,2026-04
TXN-HIST-2026-04-1287,BANK-OPERATING,2026-04-02,-406700,-4067.0,USD,Driftwood Services,HIST-1287,OUT Driftwood Services,2026-04
TXN-HIST-2026-04-1288,BANK-OPERATING,2026-04-02,-410800,-4108.0,USD,Juniper Labs,HIST-1288,OUT Juniper Labs,2026-04
TXN-HIST-2026-04-1289,BANK-OPERATING,2026-04-03,414900,4149.0,USD,Timber Studio,HIST-1289,IN Timber Studio,2026-04
TXN-HIST-2026-04-1290,BANK-OPERATING,2026-04-03,-419000,-4190.0,USD,Alder Systems,HIST-1290,OUT Alder Systems,2026-04
TXN-HIST-2026-04-1291,BANK-OPERATING,2026-04-03,-423100,-4231.0,USD,Ginkgo Supply,HIST-1291,OUT Ginkgo Supply,2026-04
TXN-HIST-2026-04-1292,BANK-PAYROLL,2026-04-03,-427200,-4272.0,USD,Northwood Partners,HIST-1292,OUT Northwood Partners,2026-04
TXN-HIST-2026-04-1293,BANK-OPERATING,2026-04-03,-431300,-4313.0,USD,Acme Supplies LLC,HIST-1293,OUT Acme Supplies LLC,2026-04
TXN-HIST-2026-04-1294,BANK-OPERATING,2026-04-03,-435400,-4354.0,USD,Amazon Web Services,HIST-1294,OUT Amazon Web Services,2026-04
TXN-HIST-2026-04-1295,BANK-OPERATING,2026-04-03,-439500,-4395.0,USD,Office Depot,HIST-1295,OUT Office Depot,2026-04
TXN-HIST-2026-04-1296,BANK-OPERATING,2026-04-04,443600,4436.0,USD,Acme Supplies,HIST-1296,IN Acme Supplies,2026-04
TXN-HIST-2026-04-1297,BANK-OPERATING,2026-04-04,-447700,-4477.0,USD,Acme Supply Co.,HIST-1297,OUT Acme Supply Co.,2026-04
TXN-HIST-2026-04-1298,BANK-OPERATING,2026-04-04,-451800,-4518.0,USD,Northline Fabrication,HIST-1298,OUT Northline Fabrication,2026-04
TXN-HIST-2026-04-1299,BANK-PAYROLL,2026-04-04,-455900,-4559.0,USD,Helios Hardware,HIST-1299,OUT Helios Hardware,2026-04
TXN-HIST-2026-04-1300,BANK-OPERATING,2026-04-04,-460000,-4600.0,USD,Slack Technologies,HIST-1300,OUT Slack Technologies,2026-04
TXN-HIST-2026-04-1301,BANK-OPERATING,2026-04-04,-464100,-4641.0,USD,Google Cloud,HIST-1301,OUT Google Cloud,2026-04
TXN-HIST-2026-04-1302,BANK-OPERATING,2026-04-04,-468200,-4682.0,USD,Orbit Analytics,HIST-1302,OUT Orbit Analytics,2026-04
TXN-HIST-2026-04-1303,BANK-OPERATING,2026-04-05,472300,4723.0,USD,Datadog,HIST-1303,IN Datadog,2026-04
TXN-HIST-2026-04-1304,BANK-OPERATING,2026-04-05,-476400,-4764.0,USD,Figma,HIST-1304,OUT Figma,2026-04
TXN-HIST-2026-04-1305,BANK-OPERATING,2026-04-05,-480500,-4805.0,USD,Hartford Insurance,HIST-1305,OUT Hartford Insurance,2026-04
TXN-HIST-2026-04-1306,BANK-PAYROLL,2026-04-05,-484600,-4846.0,USD,Cambridge Properties,HIST-1306,OUT Cambridge Properties,2026-04
TXN-HIST-2026-04-1307,BANK-OPERATING,2026-04-05,-488700,-4887.0,USD,Harbor Electric,HIST-1307,OUT Harbor Electric,2026-04
TXN-HIST-2026-04-1308,BANK-OPERATING,2026-04-05,-492800,-4928.0,USD,GitHub,HIST-1308,OUT GitHub,2026-04
TXN-HIST-2026-04-1309,BANK-OPERATING,2026-04-05,-496900,-4969.0,USD,Freightline Logistics,HIST-1309,OUT Freightline Logistics,2026-04
TXN-HIST-2026-04-1310,BANK-OPERATING,2026-04-06,501000,5010.0,USD,Dell Technologies,HIST-1310,IN Dell Technologies,2026-04
TXN-HIST-2026-04-1311,BANK-OPERATING,2026-04-06,-505100,-5051.0,USD,Lindholm & Ruiz LLP,HIST-1311,OUT Lindholm & Ruiz LLP,2026-04
TXN-HIST-2026-04-1312,BANK-OPERATING,2026-04-06,-509200,-5092.0,USD,Shadow Vendor LLC,HIST-1312,OUT Shadow Vendor LLC,2026-04
TXN-HIST-2026-04-1313,BANK-PAYROLL,2026-04-06,-513300,-5133.0,USD,Lenovo,HIST-1313,OUT Lenovo,2026-04
TXN-HIST-2026-04-1314,BANK-OPERATING,2026-04-06,-517400,-5174.0,USD,Twilio,HIST-1314,OUT Twilio,2026-04
TXN-HIST-2026-04-1315,BANK-OPERATING,2026-04-06,-521500,-5215.0,USD,Snowflake,HIST-1315,OUT Snowflake,2026-04
TXN-HIST-2026-04-1316,BANK-OPERATING,2026-04-06,-525600,-5256.0,USD,CrowdStrike,HIST-1316,OUT CrowdStrike,2026-04
TXN-HIST-2026-04-1317,BANK-OPERATING,2026-04-07,529700,5297.0,USD,Misc Supplies,HIST-1317,IN Misc Supplies,2026-04
TXN-HIST-2026-04-1318,BANK-OPERATING,2026-04-07,-533800,-5338.0,USD,Notion Labs,HIST-1318,OUT Notion Labs,2026-04
TXN-HIST-2026-04-1319,BANK-OPERATING,2026-04-07,-537900,-5379.0,USD,Okta,HIST-1319,OUT Okta,2026-04
TXN-HIST-2026-04-1320,BANK-PAYROLL,2026-04-07,-542000,-5420.0,USD,Zoom Video,HIST-1320,OUT Zoom Video,2026-04
TXN-HIST-2026-04-1321,BANK-OPERATING,2026-04-07,-546100,-5461.0,USD,Cloudflare,HIST-1321,OUT Cloudflare,2026-04
TXN-HIST-2026-04-1322,BANK-OPERATING,2026-04-07,-550200,-5502.0,USD,Helios Hardware Supply,HIST-1322,OUT Helios Hardware Supply,2026-04
TXN-HIST-2026-04-1323,BANK-OPERATING,2026-04-07,-554300,-5543.0,USD,Staples Business Advantage,HIST-1323,OUT Staples Business Advantage,2026-04
TXN-HIST-2026-04-1324,BANK-OPERATING,2026-04-08,558400,5584.0,USD,Atlassian,HIST-1324,IN Atlassian,2026-04
TXN-HIST-2026-04-1325,BANK-OPERATING,2026-04-08,-562500,-5625.0,USD,Northline Fab Group,HIST-1325,OUT Northline Fab Group,2026-04
TXN-HIST-2026-04-1326,BANK-OPERATING,2026-04-08,-566600,-5666.0,USD,Harbor Power & Light,HIST-1326,OUT Harbor Power & Light,2026-04
TXN-HIST-2026-04-1327,BANK-PAYROLL,2026-04-08,-570700,-5707.0,USD,FedEx,HIST-1327,OUT FedEx,2026-04
TXN-HIST-2026-04-1328,BANK-OPERATING,2026-04-08,-574800,-5748.0,USD,WeWork Cambridge,HIST-1328,OUT WeWork Cambridge,2026-04
TXN-HIST-2026-04-1329,BANK-OPERATING,2026-04-08,-578900,-5789.0,USD,Pagaya Coffee Service,HIST-1329,OUT Pagaya Coffee Service,2026-04
TXN-HIST-2026-04-1330,BANK-OPERATING,2026-04-08,-583000,-5830.0,USD,Kendall Square Parking,HIST-1330,OUT Kendall Square Parking,2026-04
TXN-HIST-2026-04-1331,BANK-OPERATING,2026-04-09,587100,5871.0,USD,ADP,HIST-1331,IN ADP,2026-04
TXN-HIST-2026-04-1332,BANK-OPERATING,2026-04-09,-591200,-5912.0,USD,Comcast Business,HIST-1332,OUT Comcast Business,2026-04
TXN-HIST-2026-04-1333,BANK-OPERATING,2026-04-09,-595300,-5953.0,USD,CleanRoom Janitorial,HIST-1333,OUT CleanRoom Janitorial,2026-04
TXN-HIST-2026-04-1334,BANK-PAYROLL,2026-04-09,-599400,-5994.0,USD,HubSpot,HIST-1334,OUT HubSpot,2026-04
TXN-HIST-2026-04-1335,BANK-OPERATING,2026-04-09,-603500,-6035.0,USD,Adyen NV,HIST-1335,OUT Adyen NV,2026-04
TXN-HIST-2026-04-1336,BANK-OPERATING,2026-04-09,-607600,-6076.0,USD,Palo Alto Networks,HIST-1336,OUT Palo Alto Networks,2026-04
TXN-HIST-2026-04-1337,BANK-OPERATING,2026-04-09,-611700,-6117.0,USD,Carta,HIST-1337,OUT Carta,2026-04
TXN-HIST-2026-04-1338,BANK-OPERATING,2026-04-10,615800,6158.0,USD,Stripe Processing,HIST-1338,IN Stripe Processing,2026-04
TXN-HIST-2026-04-1339,BANK-OPERATING,2026-04-10,-619900,-6199.0,USD,DocuSign,HIST-1339,OUT DocuSign,2026-04
TXN-HIST-2026-04-1340,BANK-OPERATING,2026-04-10,-624000,-6240.0,USD,Boston Edison Steam,HIST-1340,OUT Boston Edison Steam,2026-04
TXN-HIST-2026-04-1341,BANK-PAYROLL,2026-04-10,-628100,-6281.0,USD,Gusto Payroll,HIST-1341,OUT Gusto Payroll,2026-04
TXN-HIST-2026-04-1342,BANK-OPERATING,2026-04-10,-632200,-6322.0,USD,Linear App,HIST-1342,OUT Linear App,2026-04
TXN-HIST-2026-04-1343,BANK-OPERATING,2026-04-10,-636300,-6363.0,USD,Quince Labs,HIST-1343,OUT Quince Labs,2026-04
TXN-HIST-2026-04-1344,BANK-OPERATING,2026-04-10,-640400,-6404.0,USD,Walnut Works,HIST-1344,OUT Walnut Works,2026-04
TXN-HIST-2026-04-1345,BANK-OPERATING,2026-04-11,644500,6445.0,USD,Vanta,HIST-1345,IN Vanta,2026-04
TXN-HIST-2026-04-1346,BANK-OPERATING,2026-04-11,-648600,-6486.0,USD,Northwood Supply,HIST-1346,OUT Northwood Supply,2026-04
TXN-HIST-2026-04-1347,BANK-OPERATING,2026-04-11,-652700,-6527.0,USD,Teak Partners,HIST-1347,OUT Teak Partners,2026-04
TXN-HIST-2026-04-1348,BANK-PAYROLL,2026-04-11,-656800,-6568.0,USD,Beacon Components,HIST-1348,OUT Beacon Components,2026-04
TXN-HIST-2026-04-1349,BANK-OPERATING,2026-04-11,-660900,-6609.0,USD,Harbor Studio,HIST-1349,OUT Harbor Studio,2026-04
TXN-HIST-2026-04-1350,BANK-OPERATING,2026-04-11,-665000,-6650.0,USD,Nimbus Systems,HIST-1350,OUT Nimbus Systems,2026-04
TXN-HIST-2026-04-1351,BANK-OPERATING,2026-04-11,-669100,-6691.0,USD,Timber Supply,HIST-1351,OUT Timber Supply,2026-04
TXN-HIST-2026-04-1352,BANK-OPERATING,2026-04-12,673200,6732.0,USD,Echo Network,HIST-1352,IN Echo Network,2026-04
TXN-HIST-2026-04-1353,BANK-OPERATING,2026-04-12,-677300,-6773.0,USD,Keel Group,HIST-1353,OUT Keel Group,2026-04
TXN-HIST-2026-04-1354,BANK-OPERATING,2026-04-12,-681400,-6814.0,USD,Quarry Services,HIST-1354,OUT Quarry Services,2026-04
TXN-HIST-2026-04-1355,BANK-PAYROLL,2026-04-12,-685500,-6855.0,USD,Wharf Labs,HIST-1355,OUT Wharf Labs,2026-04
TXN-HIST-2026-04-1356,BANK-OPERATING,2026-04-12,-689600,-6896.0,USD,Driftwood Works,HIST-1356,OUT Driftwood Works,2026-04
TXN-HIST-2026-04-1357,BANK-OPERATING,2026-04-12,-693700,-6937.0,USD,Juniper Network,HIST-1357,OUT Juniper Network,2026-04
TXN-HIST-2026-04-1358,BANK-OPERATING,2026-04-12,-697800,-6978.0,USD,Quince Group,HIST-1358,OUT Quince Group,2026-04
TXN-HIST-2026-04-1359,BANK-OPERATING,2026-04-13,701900,7019.0,USD,Alder Partners,HIST-1359,IN Alder Partners,2026-04
TXN-HIST-2026-04-1360,BANK-OPERATING,2026-04-13,-706000,-7060.0,USD,Ginkgo Components,HIST-1360,OUT Ginkgo Components,2026-04
TXN-HIST-2026-04-1361,BANK-OPERATING,2026-04-13,-90100,-901.0,USD,Northwood Studio,HIST-1361,OUT Northwood Studio,2026-04
TXN-HIST-2026-04-1362,BANK-PAYROLL,2026-04-13,-94200,-942.0,USD,Teak Systems,HIST-1362,OUT Teak Systems,2026-04
TXN-HIST-2026-04-1363,BANK-OPERATING,2026-04-13,-98300,-983.0,USD,Beacon Supply,HIST-1363,OUT Beacon Supply,2026-04
TXN-HIST-2026-04-1364,BANK-OPERATING,2026-04-13,-102400,-1024.0,USD,Harbor Partners,HIST-1364,OUT Harbor Partners,2026-04
TXN-HIST-2026-04-1365,BANK-OPERATING,2026-04-13,-106500,-1065.0,USD,Nimbus Components,HIST-1365,OUT Nimbus Components,2026-04
TXN-HIST-2026-04-1366,BANK-OPERATING,2026-04-14,110600,1106.0,USD,Walnut Services,HIST-1366,IN Walnut Services,2026-04
TXN-HIST-2026-04-1367,BANK-OPERATING,2026-04-14,-114700,-1147.0,USD,Echo Labs,HIST-1367,OUT Echo Labs,2026-04
TXN-HIST-2026-04-1368,BANK-OPERATING,2026-04-14,-118800,-1188.0,USD,Keel Works,HIST-1368,OUT Keel Works,2026-04
TXN-HIST-2026-04-1369,BANK-PAYROLL,2026-04-14,-122900,-1229.0,USD,Quarry Network,HIST-1369,OUT Quarry Network,2026-04
TXN-HIST-2026-04-1370,BANK-OPERATING,2026-04-14,-127000,-1270.0,USD,Wharf Group,HIST-1370,OUT Wharf Group,2026-04
TXN-HIST-2026-04-1371,BANK-OPERATING,2026-04-14,-131100,-1311.0,USD,Driftwood Services,HIST-1371,OUT Driftwood Services,2026-04
TXN-HIST-2026-04-1372,BANK-OPERATING,2026-04-14,-135200,-1352.0,USD,Juniper Labs,HIST-1372,OUT Juniper Labs,2026-04
TXN-HIST-2026-04-1373,BANK-OPERATING,2026-04-15,139300,1393.0,USD,Timber Studio,HIST-1373,IN Timber Studio,2026-04
TXN-HIST-2026-04-1374,BANK-OPERATING,2026-04-15,-143400,-1434.0,USD,Alder Systems,HIST-1374,OUT Alder Systems,2026-04
TXN-HIST-2026-04-1375,BANK-OPERATING,2026-04-15,-147500,-1475.0,USD,Ginkgo Supply,HIST-1375,OUT Ginkgo Supply,2026-04
TXN-HIST-2026-04-1376,BANK-PAYROLL,2026-04-15,-151600,-1516.0,USD,Northwood Partners,HIST-1376,OUT Northwood Partners,2026-04
TXN-HIST-2026-04-1377,BANK-OPERATING,2026-04-15,-155700,-1557.0,USD,Teak Components,HIST-1377,OUT Teak Components,2026-04
TXN-HIST-2026-04-1378,BANK-OPERATING,2026-04-15,-159800,-1598.0,USD,Beacon Studio,HIST-1378,OUT Beacon Studio,2026-04
TXN-HIST-2026-04-1379,BANK-OPERATING,2026-04-15,-163900,-1639.0,USD,Harbor Systems,HIST-1379,OUT Harbor Systems,2026-04
TXN-HIST-2026-04-1380,BANK-OPERATING,2026-04-16,168000,1680.0,USD,Quince Works,HIST-1380,IN Quince Works,2026-04
TXN-HIST-2026-04-1381,BANK-OPERATING,2026-04-16,-172100,-1721.0,USD,Walnut Network,HIST-1381,OUT Walnut Network,2026-04
TXN-HIST-2026-04-1382,BANK-OPERATING,2026-04-16,-176200,-1762.0,USD,Echo Group,HIST-1382,OUT Echo Group,2026-04
TXN-HIST-2026-04-1383,BANK-PAYROLL,2026-04-16,-180300,-1803.0,USD,Keel Services,HIST-1383,OUT Keel Services,2026-04
TXN-HIST-2026-04-1384,BANK-OPERATING,2026-04-16,-184400,-1844.0,USD,Quarry Labs,HIST-1384,OUT Quarry Labs,2026-04
TXN-HIST-2026-04-1385,BANK-OPERATING,2026-04-16,-188500,-1885.0,USD,Wharf Works,HIST-1385,OUT Wharf Works,2026-04
TXN-HIST-2026-04-1386,BANK-OPERATING,2026-04-16,-192600,-1926.0,USD,Driftwood Network,HIST-1386,OUT Driftwood Network,2026-04
TXN-HIST-2026-04-1387,BANK-OPERATING,2026-04-17,196700,1967.0,USD,Nimbus Supply,HIST-1387,IN Nimbus Supply,2026-04
TXN-HIST-2026-04-1388,BANK-OPERATING,2026-04-17,-200800,-2008.0,USD,Timber Partners,HIST-1388,OUT Timber Partners,2026-04
TXN-HIST-2026-04-1389,BANK-OPERATING,2026-04-17,-204900,-2049.0,USD,Alder Components,HIST-1389,OUT Alder Components,2026-04
TXN-HIST-2026-04-1390,BANK-PAYROLL,2026-04-17,-209000,-2090.0,USD,Ginkgo Studio,HIST-1390,OUT Ginkgo Studio,2026-04
TXN-HIST-2026-04-1391,BANK-OPERATING,2026-04-17,-213100,-2131.0,USD,Northwood Systems,HIST-1391,OUT Northwood Systems,2026-04
TXN-HIST-2026-04-1392,BANK-OPERATING,2026-04-17,-217200,-2172.0,USD,Teak Supply,HIST-1392,OUT Teak Supply,2026-04
TXN-HIST-2026-04-1393,BANK-OPERATING,2026-04-17,-221300,-2213.0,USD,Beacon Partners,HIST-1393,OUT Beacon Partners,2026-04
TXN-HIST-2026-04-1394,BANK-OPERATING,2026-04-18,225400,2254.0,USD,Juniper Group,HIST-1394,IN Juniper Group,2026-04
TXN-HIST-2026-04-1395,BANK-OPERATING,2026-04-18,-229500,-2295.0,USD,Quince Services,HIST-1395,OUT Quince Services,2026-04
TXN-HIST-2026-04-1396,BANK-OPERATING,2026-04-18,-233600,-2336.0,USD,Walnut Labs,HIST-1396,OUT Walnut Labs,2026-04
TXN-HIST-2026-04-1397,BANK-PAYROLL,2026-04-18,-237700,-2377.0,USD,Echo Works,HIST-1397,OUT Echo Works,2026-04
TXN-HIST-2026-04-1398,BANK-OPERATING,2026-04-18,-241800,-2418.0,USD,Keel Network,HIST-1398,OUT Keel Network,2026-04
TXN-HIST-2026-04-1399,BANK-OPERATING,2026-04-18,-245900,-2459.0,USD,Quarry Group,HIST-1399,OUT Quarry Group,2026-04
TXN-HIST-2026-04-1400,BANK-OPERATING,2026-04-18,-250000,-2500.0,USD,Wharf Services,HIST-1400,OUT Wharf Services,2026-04
TXN-HIST-2026-04-1401,BANK-OPERATING,2026-04-19,254100,2541.0,USD,Harbor Components,HIST-1401,IN Harbor Components,2026-04
TXN-HIST-2026-04-1402,BANK-OPERATING,2026-04-19,-258200,-2582.0,USD,Nimbus Studio,HIST-1402,OUT Nimbus Studio,2026-04
TXN-HIST-2026-04-1403,BANK-OPERATING,2026-04-19,-262300,-2623.0,USD,Timber Systems,HIST-1403,OUT Timber Systems,2026-04
TXN-HIST-2026-04-1404,BANK-PAYROLL,2026-04-19,-266400,-2664.0,USD,Alder Supply,HIST-1404,OUT Alder Supply,2026-04
TXN-HIST-2026-04-1405,BANK-OPERATING,2026-04-19,-270500,-2705.0,USD,Ginkgo Partners,HIST-1405,OUT Ginkgo Partners,2026-04
TXN-HIST-2026-04-1406,BANK-OPERATING,2026-04-19,-274600,-2746.0,USD,Northwood Components,HIST-1406,OUT Northwood Components,2026-04
TXN-HIST-2026-04-1407,BANK-OPERATING,2026-04-19,-278700,-2787.0,USD,Teak Studio,HIST-1407,OUT Teak Studio,2026-04
TXN-HIST-2026-04-1408,BANK-OPERATING,2026-04-20,282800,2828.0,USD,Driftwood Labs,HIST-1408,IN Driftwood Labs,2026-04
TXN-HIST-2026-04-1409,BANK-OPERATING,2026-04-20,-286900,-2869.0,USD,Juniper Works,HIST-1409,OUT Juniper Works,2026-04
TXN-HIST-2026-04-1410,BANK-OPERATING,2026-04-20,-291000,-2910.0,USD,Quince Network,HIST-1410,OUT Quince Network,2026-04
TXN-HIST-2026-04-1411,BANK-PAYROLL,2026-04-20,-295100,-2951.0,USD,Walnut Group,HIST-1411,OUT Walnut Group,2026-04
TXN-HIST-2026-04-1412,BANK-OPERATING,2026-04-20,-299200,-2992.0,USD,Echo Services,HIST-1412,OUT Echo Services,2026-04
TXN-HIST-2026-04-1413,BANK-OPERATING,2026-04-20,-303300,-3033.0,USD,Keel Labs,HIST-1413,OUT Keel Labs,2026-04
TXN-HIST-2026-04-1414,BANK-OPERATING,2026-04-20,-307400,-3074.0,USD,Quarry Works,HIST-1414,OUT Quarry Works,2026-04
TXN-HIST-2026-04-1415,BANK-OPERATING,2026-04-21,311500,3115.0,USD,Beacon Systems,HIST-1415,IN Beacon Systems,2026-04
