invoice_id,vendor_id,vendor,vendor_invoice_number,invoice_date,due_date,amount,currency,po_id,status,paid_date,period,description,journal_id
HAP-2026-02-2175,VEND-063,Alder Partners,ALD-2026-02-2175,2026-02-20,2026-03-22,76.43,USD,HPO-2026-02-2175,PAID,2026-02-28,2026-02,usage overage block 2026-02,JE-HAP-2026-02-2175
HAP-2026-02-2176,VEND-067,Northwood Studio,NOR-2026-02-2176,2026-02-20,2026-03-22,12601.54,USD,HPO-2026-02-2176,PAID,2026-02-28,2026-02,premium support 2026-02,JE-HAP-2026-02-2176
HAP-2026-02-2177,VEND-071,Beacon Supply,BEA-2026-02-2177,2026-02-20,2026-03-22,348.15,USD,HPO-2026-02-2177,PAID,2026-02-28,2026-02,warehouse consumables 2026-02,JE-HAP-2026-02-2177
HAP-2026-02-2178,VEND-075,Nimbus Components,NIM-2026-02-2178,2026-02-20,2026-03-22,133.76,USD,HPO-2026-02-2178,PAID,2026-02-28,2026-02,security monitoring hosts 2026-02,JE-HAP-2026-02-2178
HAP-2026-02-2179,VEND-057,Harbor Studio,HAR-2026-02-2179,2026-02-21,2026-03-23,3601.87,USD,HPO-2026-02-2179,PAID,2026-02-28,2026-02,premium support 2026-02,JE-HAP-2026-02-2179
HAP-2026-02-2180,VEND-061,Timber Supply,TIM-2026-02-2180,2026-02-21,2026-03-23,155.98,USD,HPO-2026-02-2180,PAID,2026-02-28,2026-02,warehouse consumables 2026-02,JE-HAP-2026-02-2180
HAP-2026-02-2181,VEND-065,Ginkgo Components,GIN-2026-02-2181,2026-02-21,2026-03-23,74.09,USD,HPO-2026-02-2181,PAID,2026-02-28,2026-02,security monitoring hosts 2026-02,JE-HAP-2026-02-2181
HAP-2026-02-2182,VEND-069,Teak Systems,TEA-2026-02-2182,2026-02-21,2026-03-23,122.2,USD,HPO-2026-02-2182,PAID,2026-02-28,2026-02,usage overage block 2026-02,JE-HAP-2026-02-2182
HAP-2026-02-2183,VEND-073,Harbor Partners,HAR-2026-02-2183,2026-02-21,2026-03-23,18002.31,USD,HPO-2026-02-2183,PAID,2026-02-28,2026-02,premium support 2026-02,JE-HAP-2026-02-2183
HAP-2026-02-2184,VEND-077,Timber Studio,TIM-2026-02-2184,2026-02-21,2026-03-23,40.92,USD,HPO-2026-02-2184,PAID,2026-02-28,2026-02,warehouse consumables 2026-02,JE-HAP-2026-02-2184
HAP-2026-02-2185,VEND-081,Ginkgo Supply,GIN-2026-02-2185,2026-02-21,2026-03-23,36.0,USD,HPO-2026-02-2185,PAID,2026-02-28,2026-02,security monitoring hosts 2026-02,JE-HAP-2026-02-2185
HAP-2026-02-2186,VEND-085,Teak Components,TEA-2026-02-2186,2026-02-21,2026-03-23,75.11,USD,HPO-2026-02-2186,PAID,2026-02-28,2026-02,usage overage block 2026-02,JE-HAP-2026-02-2186
HAP-2026-02-2187,VEND-089,Harbor Systems,HAR-2026-02-2187,2026-02-21,2026-03-23,12600.22,USD,HPO-2026-02-2187,PAID,2026-02-28,2026-02,premium support 2026-02,JE-HAP-2026-02-2187
HAP-2026-02-2188,VEND-093,Timber Partners,TIM-2026-02-2188,2026-02-21,2026-03-23,346.83,USD,HPO-2026-02-2188,PAID,2026-02-28,2026-02,warehouse consumables 2026-02,JE-HAP-2026-02-2188
HAP-2026-02-2189,VEND-097,Ginkgo Studio,GIN-2026-02-2189,2026-02-21,2026-03-23,132.44,USD,HPO-2026-02-2189,PAID,2026-02-28,2026-02,security monitoring hosts 2026-02,JE-HAP-2026-02-2189
HAP-2026-02-2190,VEND-101,Teak Supply,TEA-2026-02-2190,2026-02-21,2026-03-23,30.55,USD,HPO-2026-02-2190,PAID,2026-02-28,2026-02,usage overage block 2026-02,JE-HAP-2026-02-2190
HAP-2026-02-2191,VEND-105,Harbor Components,HAR-2026-02-2191,2026-02-21,2026-03-23,7200.66,USD,HPO-2026-02-2191,PAID,2026-02-28,2026-02,premium support 2026-02,JE-HAP-2026-02-2191
HAP-2026-02-2192,VEND-109,Timber Systems,TIM-2026-02-2192,2026-02-21,2026-03-23,231.77,USD,HPO-2026-02-2192,PAID,2026-02-28,2026-02,warehouse consumables 2026-02,JE-HAP-2026-02-2192
HAP-2026-02-2193,VEND-113,Ginkgo Partners,GIN-2026-02-2193,2026-02-21,2026-03-23,96.88,USD,HPO-2026-02-2193,PAID,2026-02-28,2026-02,security monitoring hosts 2026-02,JE-HAP-2026-02-2193
HAP-2026-02-2194,VEND-117,Teak Studio,TEA-2026-02-2194,2026-02-21,2026-03-23,150.99,USD,HPO-2026-02-2194,PAID,2026-02-28,2026-02,usage overage block 2026-02,JE-HAP-2026-02-2194
HAP-2026-02-2195,VEND-121,Harbor Supply,HAR-2026-02-2195,2026-02-21,2026-03-23,1801.1,USD,HPO-2026-02-2195,PAID,2026-02-28,2026-02,premium support 2026-02,JE-HAP-2026-02-2195
HAP-2026-02-2196,VEND-125,Timber Components,TIM-2026-02-2196,2026-02-21,2026-03-23,116.71,USD,HPO-2026-02-2196,PAID,2026-02-28,2026-02,warehouse consumables 2026-02,JE-HAP-2026-02-2196
HAP-2026-02-2197,VEND-129,Ginkgo Systems,GIN-2026-02-2197,2026-02-21,2026-03-23,61.32,USD,HPO-2026-02-2197,PAID,2026-02-28,2026-02,security monitoring hosts 2026-02,JE-HAP-2026-02-2197
HAP-2026-02-2198,VEND-133,Teak Partners,TEA-2026-02-2198,2026-02-21,2026-03-23,106.43,USD,HPO-2026-02-2198,PAID,2026-02-28,2026-02,usage overage block 2026-02,JE-HAP-2026-02-2198
HAP-2026-02-2199,VEND-137,Harbor Studio,HAR-2026-02-2199,2026-02-21,2026-03-23,16201.54,USD,HPO-2026-02-2199,PAID,2026-02-28,2026-02,premium support 2026-02,JE-HAP-2026-02-2199
HAP-2026-02-2200,VEND-141,Timber Supply,TIM-2026-02-2200,2026-02-21,2026-03-23,425.15,USD,HPO-2026-02-2200,PAID,2026-02-28,2026-02,warehouse consumables 2026-02,JE-HAP-2026-02-2200
HAP-2026-03-2201,VEND-123,Nimbus Partners,NIM-2026-03-2201,2026-03-02,2026-04-01,31.76,USD,HPO-2026-03-2201,PAID,2026-03-20,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2201
HAP-2026-03-2202,VEND-127,Alder Studio,ALD-2026-03-2202,2026-03-02,2026-04-01,7201.87,USD,HPO-2026-03-2202,PAID,2026-03-20,2026-03,premium support 2026-03,JE-HAP-2026-03-2202
HAP-2026-03-2203,VEND-131,Northwood Supply,NOR-2026-03-2203,2026-03-02,2026-04-01,232.98,USD,HPO-2026-03-2203,PAID,2026-03-20,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2203
HAP-2026-03-2204,VEND-135,Beacon Components,BEA-2026-03-2204,2026-03-02,2026-04-01,98.09,USD,HPO-2026-03-2204,PAID,2026-03-20,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2204
HAP-2026-03-2205,VEND-139,Nimbus Systems,NIM-2026-03-2205,2026-03-02,2026-04-01,152.2,USD,HPO-2026-03-2205,PAID,2026-03-20,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2205
HAP-2026-03-2206,VEND-143,Alder Partners,ALD-2026-03-2206,2026-03-02,2026-04-01,1802.31,USD,HPO-2026-03-2206,PAID,2026-03-20,2026-03,premium support 2026-03,JE-HAP-2026-03-2206
HAP-2026-03-2207,VEND-147,Northwood Studio,NOR-2026-03-2207,2026-03-02,2026-04-01,117.92,USD,HPO-2026-03-2207,PAID,2026-03-20,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2207
HAP-2026-03-2208,VEND-151,Beacon Supply,BEA-2026-03-2208,2026-03-02,2026-04-01,60.0,USD,HPO-2026-03-2208,PAID,2026-03-20,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2208
HAP-2026-03-2209,VEND-155,Nimbus Components,NIM-2026-03-2209,2026-03-02,2026-04-01,105.11,USD,HPO-2026-03-2209,PAID,2026-03-20,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2209
HAP-2026-03-2210,VEND-159,Alder Systems,ALD-2026-03-2210,2026-03-02,2026-04-01,16200.22,USD,HPO-2026-03-2210,PAID,2026-03-20,2026-03,premium support 2026-03,JE-HAP-2026-03-2210
HAP-2026-03-2211,VEND-163,Northwood Partners,NOR-2026-03-2211,2026-03-02,2026-04-01,423.83,USD,HPO-2026-03-2211,PAID,2026-03-20,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2211
HAP-2026-03-2212,VEND-167,Beacon Studio,BEA-2026-03-2212,2026-03-02,2026-04-01,24.44,USD,HPO-2026-03-2212,PAID,2026-03-20,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2212
HAP-2026-03-2213,VEND-171,Nimbus Supply,NIM-2026-03-2213,2026-03-02,2026-04-01,60.55,USD,HPO-2026-03-2213,PAID,2026-03-20,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2213
HAP-2026-03-2214,VEND-175,Alder Components,ALD-2026-03-2214,2026-03-02,2026-04-01,10800.66,USD,HPO-2026-03-2214,PAID,2026-03-20,2026-03,premium support 2026-03,JE-HAP-2026-03-2214
HAP-2026-03-2215,VEND-179,Northwood Systems,NOR-2026-03-2215,2026-03-02,2026-04-01,308.77,USD,HPO-2026-03-2215,PAID,2026-03-20,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2215
HAP-2026-03-2216,VEND-183,Beacon Partners,BEA-2026-03-2216,2026-03-02,2026-04-01,120.88,USD,HPO-2026-03-2216,PAID,2026-03-20,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2216
HAP-2026-03-2217,VEND-187,Nimbus Studio,NIM-2026-03-2217,2026-03-02,2026-04-01,15.99,USD,HPO-2026-03-2217,PAID,2026-03-20,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2217
HAP-2026-03-2218,VEND-191,Alder Supply,ALD-2026-03-2218,2026-03-02,2026-04-01,5401.1,USD,HPO-2026-03-2218,PAID,2026-03-20,2026-03,premium support 2026-03,JE-HAP-2026-03-2218
HAP-2026-03-2219,VEND-195,Northwood Components,NOR-2026-03-2219,2026-03-02,2026-04-01,193.71,USD,HPO-2026-03-2219,PAID,2026-03-20,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2219
HAP-2026-03-2220,VEND-199,Beacon Systems,BEA-2026-03-2220,2026-03-02,2026-04-01,85.32,USD,HPO-2026-03-2220,PAID,2026-03-20,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2220
HAP-2026-03-2221,VEND-203,Nimbus Partners,NIM-2026-03-2221,2026-03-02,2026-04-01,136.43,USD,HPO-2026-03-2221,PAID,2026-03-20,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2221
HAP-2026-03-2222,VEND-207,Alder Studio,ALD-2026-03-2222,2026-03-02,2026-04-01,19801.54,USD,HPO-2026-03-2222,PAID,2026-03-20,2026-03,premium support 2026-03,JE-HAP-2026-03-2222
HAP-2026-03-2223,VEND-189,Timber Systems,TIM-2026-03-2223,2026-03-03,2026-04-02,25.65,USD,HPO-2026-03-2223,PAID,2026-03-21,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2223
HAP-2026-03-2224,VEND-193,Ginkgo Partners,GIN-2026-03-2224,2026-03-03,2026-04-02,61.76,USD,HPO-2026-03-2224,PAID,2026-03-21,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2224
HAP-2026-03-2225,VEND-197,Teak Studio,TEA-2026-03-2225,2026-03-03,2026-04-02,10801.87,USD,HPO-2026-03-2225,PAID,2026-03-21,2026-03,premium support 2026-03,JE-HAP-2026-03-2225
HAP-2026-03-2226,VEND-201,Harbor Supply,HAR-2026-03-2226,2026-03-03,2026-04-02,309.98,USD,HPO-2026-03-2226,PAID,2026-03-21,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2226
HAP-2026-03-2227,VEND-205,Timber Components,TIM-2026-03-2227,2026-03-03,2026-04-02,122.09,USD,HPO-2026-03-2227,PAID,2026-03-21,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2227
HAP-2026-03-2228,VEND-209,Ginkgo Systems,GIN-2026-03-2228,2026-03-03,2026-04-02,17.2,USD,HPO-2026-03-2228,PAID,2026-03-21,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2228
HAP-2026-03-2229,VEND-213,Teak Partners,TEA-2026-03-2229,2026-03-03,2026-04-02,5402.31,USD,HPO-2026-03-2229,PAID,2026-03-21,2026-03,premium support 2026-03,JE-HAP-2026-03-2229
HAP-2026-03-2230,VEND-217,Harbor Studio,HAR-2026-03-2230,2026-03-03,2026-04-02,194.92,USD,HPO-2026-03-2230,PAID,2026-03-21,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2230
HAP-2026-03-2231,VEND-221,Timber Supply,TIM-2026-03-2231,2026-03-03,2026-04-02,84.0,USD,HPO-2026-03-2231,PAID,2026-03-21,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2231
HAP-2026-03-2232,VEND-225,Ginkgo Components,GIN-2026-03-2232,2026-03-03,2026-04-02,135.11,USD,HPO-2026-03-2232,PAID,2026-03-21,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2232
HAP-2026-03-2233,VEND-229,Teak Systems,TEA-2026-03-2233,2026-03-03,2026-04-02,19800.22,USD,HPO-2026-03-2233,PAID,2026-03-21,2026-03,premium support 2026-03,JE-HAP-2026-03-2233
HAP-2026-03-2234,VEND-233,Harbor Partners,HAR-2026-03-2234,2026-03-03,2026-04-02,77.33,USD,HPO-2026-03-2234,PAID,2026-03-21,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2234
HAP-2026-03-2235,VEND-237,Timber Studio,TIM-2026-03-2235,2026-03-03,2026-04-02,48.44,USD,HPO-2026-03-2235,PAID,2026-03-21,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2235
HAP-2026-03-2236,VEND-241,Ginkgo Supply,GIN-2026-03-2236,2026-03-03,2026-04-02,90.55,USD,HPO-2026-03-2236,PAID,2026-03-21,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2236
HAP-2026-03-2237,VEND-245,Teak Components,TEA-2026-03-2237,2026-03-03,2026-04-02,14400.66,USD,HPO-2026-03-2237,PAID,2026-03-21,2026-03,premium support 2026-03,JE-HAP-2026-03-2237
HAP-2026-03-2238,VEND-249,Harbor Systems,HAR-2026-03-2238,2026-03-03,2026-04-02,385.77,USD,HPO-2026-03-2238,PAID,2026-03-21,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2238
HAP-2026-03-2239,VEND-253,Timber Partners,TIM-2026-03-2239,2026-03-03,2026-04-02,12.88,USD,HPO-2026-03-2239,PAID,2026-03-21,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2239
HAP-2026-03-2240,VEND-257,Ginkgo Studio,GIN-2026-03-2240,2026-03-03,2026-04-02,45.99,USD,HPO-2026-03-2240,PAID,2026-03-21,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2240
HAP-2026-03-2241,VEND-261,Teak Supply,TEA-2026-03-2241,2026-03-03,2026-04-02,9001.1,USD,HPO-2026-03-2241,PAID,2026-03-21,2026-03,premium support 2026-03,JE-HAP-2026-03-2241
HAP-2026-03-2242,VEND-265,Harbor Components,HAR-2026-03-2242,2026-03-03,2026-04-02,270.71,USD,HPO-2026-03-2242,PAID,2026-03-21,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2242
HAP-2026-03-2243,VEND-269,Timber Systems,TIM-2026-03-2243,2026-03-03,2026-04-02,109.32,USD,HPO-2026-03-2243,PAID,2026-03-21,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2243
HAP-2026-03-2244,VEND-273,Ginkgo Partners,GIN-2026-03-2244,2026-03-03,2026-04-02,166.43,USD,HPO-2026-03-2244,PAID,2026-03-21,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2244
HAP-2026-03-2245,VEND-255,Alder Components,ALD-2026-03-2245,2026-03-04,2026-04-03,78.54,USD,HPO-2026-03-2245,PAID,2026-03-22,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2245
HAP-2026-03-2246,VEND-259,Northwood Systems,NOR-2026-03-2246,2026-03-04,2026-04-03,49.65,USD,HPO-2026-03-2246,PAID,2026-03-22,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2246
HAP-2026-03-2247,VEND-263,Beacon Partners,BEA-2026-03-2247,2026-03-04,2026-04-03,91.76,USD,HPO-2026-03-2247,PAID,2026-03-22,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2247
HAP-2026-03-2248,VEND-267,Nimbus Studio,NIM-2026-03-2248,2026-03-04,2026-04-03,14401.87,USD,HPO-2026-03-2248,PAID,2026-03-22,2026-03,premium support 2026-03,JE-HAP-2026-03-2248
HAP-2026-03-2249,VEND-271,Alder Supply,ALD-2026-03-2249,2026-03-04,2026-04-03,386.98,USD,HPO-2026-03-2249,PAID,2026-03-22,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2249
HAP-2026-03-2250,VEND-275,Northwood Components,NOR-2026-03-2250,2026-03-04,2026-04-03,14.09,USD,HPO-2026-03-2250,PAID,2026-03-22,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2250
HAP-2026-03-2251,VEND-279,Beacon Systems,BEA-2026-03-2251,2026-03-04,2026-04-03,47.2,USD,HPO-2026-03-2251,PAID,2026-03-22,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2251
HAP-2026-03-2252,VEND-283,Nimbus Partners,NIM-2026-03-2252,2026-03-04,2026-04-03,9002.31,USD,HPO-2026-03-2252,PAID,2026-03-22,2026-03,premium support 2026-03,JE-HAP-2026-03-2252
HAP-2026-03-2253,VEND-287,Alder Studio,ALD-2026-03-2253,2026-03-04,2026-04-03,271.92,USD,HPO-2026-03-2253,PAID,2026-03-22,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2253
HAP-2026-03-2254,VEND-291,Northwood Supply,NOR-2026-03-2254,2026-03-04,2026-04-03,108.0,USD,HPO-2026-03-2254,PAID,2026-03-22,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2254
HAP-2026-03-2255,VEND-295,Beacon Components,BEA-2026-03-2255,2026-03-04,2026-04-03,165.11,USD,HPO-2026-03-2255,PAID,2026-03-22,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2255
HAP-2026-03-2256,VEND-299,Nimbus Systems,NIM-2026-03-2256,2026-03-04,2026-04-03,3600.22,USD,HPO-2026-03-2256,PAID,2026-03-22,2026-03,premium support 2026-03,JE-HAP-2026-03-2256
HAP-2026-03-2257,VEND-303,Alder Partners,ALD-2026-03-2257,2026-03-04,2026-04-03,154.33,USD,HPO-2026-03-2257,PAID,2026-03-22,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2257
HAP-2026-03-2258,VEND-307,Northwood Studio,NOR-2026-03-2258,2026-03-04,2026-04-03,72.44,USD,HPO-2026-03-2258,PAID,2026-03-22,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2258
HAP-2026-03-2259,VEND-311,Beacon Supply,BEA-2026-03-2259,2026-03-04,2026-04-03,120.55,USD,HPO-2026-03-2259,PAID,2026-03-22,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2259
HAP-2026-03-2260,VEND-315,Nimbus Components,NIM-2026-03-2260,2026-03-04,2026-04-03,18000.66,USD,HPO-2026-03-2260,PAID,2026-03-22,2026-03,premium support 2026-03,JE-HAP-2026-03-2260
HAP-2026-03-2261,VEND-319,Alder Systems,ALD-2026-03-2261,2026-03-04,2026-04-03,39.27,USD,HPO-2026-03-2261,PAID,2026-03-22,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2261
HAP-2026-03-2262,VEND-323,Northwood Partners,NOR-2026-03-2262,2026-03-04,2026-04-03,36.88,USD,HPO-2026-03-2262,PAID,2026-03-22,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2262
HAP-2026-03-2263,VEND-002,Amazon Web Services,AMA-2026-03-2263,2026-03-04,2026-04-03,75.99,USD,HPO-2026-03-2263,PAID,2026-03-22,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2263
HAP-2026-03-2264,VEND-006,Datadog,DAT-2026-03-2264,2026-03-04,2026-04-03,12601.1,USD,HPO-2026-03-2264,PAID,2026-03-22,2026-03,premium support 2026-03,JE-HAP-2026-03-2264
HAP-2026-03-2265,VEND-011,Hartford Insurance,HAR-2026-03-2265,2026-03-04,2026-04-03,347.71,USD,HPO-2026-03-2265,PAID,2026-03-22,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2265
HAP-2026-03-2266,VEND-015,Harbor Electric,HAR-2026-03-2266,2026-03-04,2026-04-03,133.32,USD,HPO-2026-03-2266,PAID,2026-03-22,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2266
HAP-2026-03-2267,VEND-321,Ginkgo Supply,GIN-2026-03-2267,2026-03-05,2026-04-04,3601.43,USD,HPO-2026-03-2267,PAID,2026-03-23,2026-03,premium support 2026-03,JE-HAP-2026-03-2267
HAP-2026-03-2268,VEND-001-DUP,Acme Supplies LLC,ACM-2026-03-2268,2026-03-05,2026-04-04,155.54,USD,HPO-2026-03-2268,PAID,2026-03-23,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2268
HAP-2026-03-2269,VEND-004,Office Depot,OFF-2026-03-2269,2026-03-05,2026-04-04,73.65,USD,HPO-2026-03-2269,PAID,2026-03-23,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2269
HAP-2026-03-2270,VEND-008,Figma,FIG-2026-03-2270,2026-03-05,2026-04-04,121.76,USD,HPO-2026-03-2270,PAID,2026-03-23,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2270
HAP-2026-03-2271,VEND-013,Cambridge Properties,CAM-2026-03-2271,2026-03-05,2026-04-04,18001.87,USD,HPO-2026-03-2271,PAID,2026-03-23,2026-03,premium support 2026-03,JE-HAP-2026-03-2271
HAP-2026-03-2272,VEND-017,GitHub,GIT-2026-03-2272,2026-03-05,2026-04-04,40.48,USD,HPO-2026-03-2272,PAID,2026-03-23,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2272
HAP-2026-03-2273,VEND-021,Misc Supplies,MIS-2026-03-2273,2026-03-05,2026-04-04,38.09,USD,HPO-2026-03-2273,PAID,2026-03-23,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2273
HAP-2026-03-2274,VEND-025,Okta,OKT-2026-03-2274,2026-03-05,2026-04-04,77.2,USD,HPO-2026-03-2274,PAID,2026-03-23,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2274
HAP-2026-03-2275,VEND-029,Cloudflare,CLO-2026-03-2275,2026-03-05,2026-04-04,12602.31,USD,HPO-2026-03-2275,PAID,2026-03-23,2026-03,premium support 2026-03,JE-HAP-2026-03-2275
HAP-2026-03-2276,VEND-033,Staples Business Advantage,STA-2026-03-2276,2026-03-05,2026-04-04,348.92,USD,HPO-2026-03-2276,PAID,2026-03-23,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2276
HAP-2026-03-2277,VEND-037,Comcast Business,COM-2026-03-2277,2026-03-05,2026-04-04,132.0,USD,HPO-2026-03-2277,PAID,2026-03-23,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2277
HAP-2026-03-2278,VEND-041,HubSpot,HUB-2026-03-2278,2026-03-05,2026-04-04,30.11,USD,HPO-2026-03-2278,PAID,2026-03-23,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2278
HAP-2026-03-2279,VEND-045,Palo Alto Networks,PAL-2026-03-2279,2026-03-05,2026-04-04,7200.22,USD,HPO-2026-03-2279,PAID,2026-03-23,2026-03,premium support 2026-03,JE-HAP-2026-03-2279
HAP-2026-03-2280,VEND-049,Vanta,VAN-2026-03-2280,2026-03-05,2026-04-04,231.33,USD,HPO-2026-03-2280,PAID,2026-03-23,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2280
HAP-2026-03-2281,VEND-053,Teak Partners,TEA-2026-03-2281,2026-03-05,2026-04-04,96.44,USD,HPO-2026-03-2281,PAID,2026-03-23,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2281
HAP-2026-03-2282,VEND-057,Harbor Studio,HAR-2026-03-2282,2026-03-05,2026-04-04,150.55,USD,HPO-2026-03-2282,PAID,2026-03-23,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2282
HAP-2026-03-2283,VEND-061,Timber Supply,TIM-2026-03-2283,2026-03-05,2026-04-04,1800.66,USD,HPO-2026-03-2283,PAID,2026-03-23,2026-03,premium support 2026-03,JE-HAP-2026-03-2283
HAP-2026-03-2284,VEND-065,Ginkgo Components,GIN-2026-03-2284,2026-03-05,2026-04-04,116.27,USD,HPO-2026-03-2284,PAID,2026-03-23,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2284
HAP-2026-03-2285,VEND-069,Teak Systems,TEA-2026-03-2285,2026-03-05,2026-04-04,60.88,USD,HPO-2026-03-2285,PAID,2026-03-23,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2285
HAP-2026-03-2286,VEND-073,Harbor Partners,HAR-2026-03-2286,2026-03-05,2026-04-04,105.99,USD,HPO-2026-03-2286,PAID,2026-03-23,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2286
HAP-2026-03-2287,VEND-077,Timber Studio,TIM-2026-03-2287,2026-03-05,2026-04-04,16201.1,USD,HPO-2026-03-2287,PAID,2026-03-23,2026-03,premium support 2026-03,JE-HAP-2026-03-2287
HAP-2026-03-2288,VEND-081,Ginkgo Supply,GIN-2026-03-2288,2026-03-05,2026-04-04,424.71,USD,HPO-2026-03-2288,PAID,2026-03-23,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2288
HAP-2026-03-2289,VEND-063,Alder Partners,ALD-2026-03-2289,2026-03-06,2026-04-05,31.32,USD,HPO-2026-03-2289,PAID,2026-03-24,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2289
HAP-2026-03-2290,VEND-067,Northwood Studio,NOR-2026-03-2290,2026-03-06,2026-04-05,7201.43,USD,HPO-2026-03-2290,PAID,2026-03-24,2026-03,premium support 2026-03,JE-HAP-2026-03-2290
HAP-2026-03-2291,VEND-071,Beacon Supply,BEA-2026-03-2291,2026-03-06,2026-04-05,232.54,USD,HPO-2026-03-2291,PAID,2026-03-24,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2291
HAP-2026-03-2292,VEND-075,Nimbus Components,NIM-2026-03-2292,2026-03-06,2026-04-05,97.65,USD,HPO-2026-03-2292,PAID,2026-03-24,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2292
HAP-2026-03-2293,VEND-079,Alder Systems,ALD-2026-03-2293,2026-03-06,2026-04-05,151.76,USD,HPO-2026-03-2293,PAID,2026-03-24,2026-03,usage overage block 2026-03,JE-HAP-2026-03-2293
HAP-2026-03-2294,VEND-083,Northwood Partners,NOR-2026-03-2294,2026-03-06,2026-04-05,1801.87,USD,HPO-2026-03-2294,PAID,2026-03-24,2026-03,premium support 2026-03,JE-HAP-2026-03-2294
HAP-2026-03-2295,VEND-087,Beacon Studio,BEA-2026-03-2295,2026-03-06,2026-04-05,117.48,USD,HPO-2026-03-2295,PAID,2026-03-24,2026-03,warehouse consumables 2026-03,JE-HAP-2026-03-2295
HAP-2026-03-2296,VEND-091,Nimbus Supply,NIM-2026-03-2296,2026-03-06,2026-04-05,62.09,USD,HPO-2026-03-2296,PAID,2026-03-24,2026-03,security monitoring hosts 2026-03,JE-HAP-2026-03-2296
